#    OFFSETS               I           I_err
    -1321.34    1.967069e+07    4.960501e+05
   -1297.021    2.019189e+07    4.960501e+05
   -1272.702    1.993002e+07    4.960501e+05
   -1248.383    2.028369e+07    4.960501e+05
   -1224.063    1.954687e+07    4.960501e+05
   -1199.744    1.924855e+07    4.960501e+05
   -1175.425    1.978807e+07    4.960501e+05
   -1151.106    1.895087e+07    4.960501e+05
   -1126.787    1.994097e+07    4.960501e+05
   -1102.468    1.952964e+07    4.960501e+05
   -1078.149    1.937435e+07    4.960501e+05
   -1053.829    1.933824e+07    4.960501e+05
    -1029.51    1.921427e+07    4.960501e+05
   -1005.191    2.106552e+07    4.960501e+05
    -980.872    1.924632e+07    4.960501e+05
   -956.5529    1.949445e+07    4.960501e+05
   -932.2337    2.018103e+07    4.960501e+05
   -907.9146    1.946501e+07    4.960501e+05
   -883.5955    1.965320e+07    4.960501e+05
    -11000.0    3.654418e+07    4.960501e+05
   -859.2763    1.950124e+07    4.960501e+05
   -834.9572    2.054712e+07    4.960501e+05
    -810.638    1.989598e+07    4.960501e+05
   -786.3189    1.980667e+07    4.960501e+05
   -761.9997    1.964865e+07    4.960501e+05
   -737.6806    2.008583e+07    4.960501e+05
   -713.3615    1.979621e+07    4.960501e+05
   -689.0423    2.001685e+07    4.960501e+05
   -664.7232    1.978849e+07    4.960501e+05
    -640.404    2.020287e+07    4.960501e+05
   -616.0849    2.003501e+07    4.960501e+05
   -591.7658    2.021298e+07    4.960501e+05
   -567.4466    1.913783e+07    4.960501e+05
   -543.1275    2.034792e+07    4.960501e+05
   -518.8083    2.023395e+07    4.960501e+05
   -494.4892    1.893668e+07    4.960501e+05
   -470.1701    1.929541e+07    4.960501e+05
   -445.8509    1.927334e+07    4.960501e+05
   -421.5318    1.893643e+07    4.960501e+05
    -11000.0    3.673926e+07    4.960501e+05
   -397.2126    1.910947e+07    4.960501e+05
   -372.8935    1.815435e+07    4.960501e+05
   -348.5744    1.752488e+07    4.960501e+05
   -324.2552    1.566565e+07    4.960501e+05
   -299.9361    1.384005e+07    4.960501e+05
   -275.6169    2.051086e+05    4.960501e+05
   -251.2978    3.144695e+06    4.960501e+05
   -226.9786    1.543609e+07    4.960501e+05
   -202.6595    1.740323e+07    4.960501e+05
   -178.3404    1.757966e+07    4.960501e+05
   -154.0212    1.994883e+07    4.960501e+05
   -129.7021    1.902056e+07    4.960501e+05
   -105.3829    1.896884e+07    4.960501e+05
    -81.0638    1.893269e+07    4.960501e+05
   -56.74466    1.963166e+07    4.960501e+05
   -32.42552    2.012439e+07    4.960501e+05
    -8.10638    1.958664e+07    4.960501e+05
    16.21276    2.081380e+07    4.960501e+05
     40.5319    2.011119e+07    4.960501e+05
    -11000.0    3.592761e+07    4.960501e+05
    64.85104    1.930622e+07    4.960501e+05
    89.17018    1.794502e+07    4.960501e+05
    113.4893    1.980195e+07    4.960501e+05
    137.8085    1.946350e+07    4.960501e+05
    162.1276    2.039453e+07    4.960501e+05
    186.4467    1.942736e+07    4.960501e+05
    210.7659    1.959217e+07    4.960501e+05
     235.085    1.992817e+07    4.960501e+05
    259.4042    1.977210e+07    4.960501e+05
    283.7233    2.031728e+07    4.960501e+05
    308.0425    1.993324e+07    4.960501e+05
    332.3616    2.007558e+07    4.960501e+05
    356.6807    1.948650e+07    4.960501e+05
    380.9999    2.019436e+07    4.960501e+05
     405.319    1.965009e+07    4.960501e+05
    429.6382    1.931720e+07    4.960501e+05
    453.9573    1.910987e+07    4.960501e+05
    478.2764    1.974056e+07    4.960501e+05
    502.5956    2.001031e+07    4.960501e+05
    -11000.0    3.503337e+07    4.960501e+05
    526.9147    1.938686e+07    4.960501e+05
    551.2339    1.996765e+07    4.960501e+05
     575.553    2.026946e+07    4.960501e+05
    599.8721    1.925547e+07    4.960501e+05
    624.1913    2.034252e+07    4.960501e+05
    648.5104    1.940493e+07    4.960501e+05
    672.8296    1.976461e+07    4.960501e+05
    697.1487    1.968015e+07    4.960501e+05
    721.4678    2.029191e+07    4.960501e+05
     745.787    1.972570e+07    4.960501e+05
    770.1061    1.915953e+07    4.960501e+05
    794.4253    1.910906e+07    4.960501e+05
    818.7444    1.973551e+07    4.960501e+05
    843.0636    2.059891e+07    4.960501e+05
    867.3827    2.035559e+07    4.960501e+05
    891.7018    1.968746e+07    4.960501e+05
     916.021    1.921313e+07    4.960501e+05
    940.3401    1.999578e+07    4.960501e+05
    964.6593    2.027901e+07    4.960501e+05
    -11000.0    3.622918e+07    4.960501e+05
    988.9784    2.016360e+07    4.960501e+05
    1013.298    1.931805e+07    4.960501e+05
    1037.617    1.967293e+07    4.960501e+05
    1061.936    2.002472e+07    4.960501e+05
    1086.255    2.088657e+07    4.960501e+05
    1110.574    2.006158e+07    4.960501e+05
