#    OFFSETS               I           I_err
    -1321.34    1.185488e+07    5.759267e+05
   -1297.021    1.254011e+07    5.759267e+05
   -1272.702    1.176876e+07    5.759267e+05
   -1248.383    1.186130e+07    5.759267e+05
   -1224.063    1.155425e+07    5.759267e+05
   -1199.744    1.231210e+07    5.759267e+05
   -1175.425    1.325724e+07    5.759267e+05
   -1151.106    1.263653e+07    5.759267e+05
   -1126.787    1.235320e+07    5.759267e+05
   -1102.468    1.192764e+07    5.759267e+05
   -1078.149    1.293471e+07    5.759267e+05
   -1053.829    1.200161e+07    5.759267e+05
    -1029.51    1.396223e+07    5.759267e+05
   -1005.191    1.260728e+07    5.759267e+05
    -980.872    1.246742e+07    5.759267e+05
   -956.5529    1.260962e+07    5.759267e+05
   -932.2337    1.312416e+07    5.759267e+05
   -907.9146    1.184700e+07    5.759267e+05
   -883.5955    1.255921e+07    5.759267e+05
    -11000.0    2.359114e+07    5.759267e+05
   -859.2763    1.212488e+07    5.759267e+05
   -834.9572    1.279968e+07    5.759267e+05
    -810.638    1.363473e+07    5.759267e+05
   -786.3189    1.213554e+07    5.759267e+05
   -761.9997    1.287375e+07    5.759267e+05
   -737.6806    1.200926e+07    5.759267e+05
   -713.3615    1.232148e+07    5.759267e+05
   -689.0423    1.197917e+07    5.759267e+05
   -664.7232    1.175488e+07    5.759267e+05
    -640.404    1.258908e+07    5.759267e+05
   -616.0849    1.316546e+07    5.759267e+05
   -591.7658    1.205273e+07    5.759267e+05
   -567.4466    1.150818e+07    5.759267e+05
   -543.1275    1.246693e+07    5.759267e+05
   -518.8083    1.239377e+07    5.759267e+05
   -494.4892    1.313228e+07    5.759267e+05
   -470.1701    1.219058e+07    5.759267e+05
   -445.8509    1.223643e+07    5.759267e+05
   -421.5318    1.254159e+07    5.759267e+05
    -11000.0    2.313610e+07    5.759267e+05
   -397.2126    1.238547e+07    5.759267e+05
   -372.8935    1.284890e+07    5.759267e+05
   -348.5744    1.315345e+07    5.759267e+05
   -324.2552    1.209587e+07    5.759267e+05
   -299.9361    1.223196e+07    5.759267e+05
   -275.6169    1.278978e+07    5.759267e+05
   -251.2978    1.229061e+07    5.759267e+05
   -226.9786    1.332491e+07    5.759267e+05
   -202.6595    1.222998e+07    5.759267e+05
   -178.3404    1.040066e+07    5.759267e+05
   -154.0212    8.432941e+06    5.759267e+05
   -129.7021    6.577506e+06    5.759267e+05
   -105.3829    2.324699e+06    5.759267e+05
    -81.0638    2.319112e+06    5.759267e+05
   -56.74466    8.303082e+06    5.759267e+05
   -32.42552    1.088323e+07    5.759267e+05
    -8.10638    1.176564e+07    5.759267e+05
    16.21276    1.275057e+07    5.759267e+05
     40.5319    1.313387e+07    5.759267e+05
    -11000.0    2.273772e+07    5.759267e+05
    64.85104    1.204852e+07    5.759267e+05
    89.17018    1.172510e+07    5.759267e+05
    113.4893    1.187869e+07    5.759267e+05
    137.8085    1.309248e+07    5.759267e+05
    162.1276    1.287264e+07    5.759267e+05
    186.4467    1.280385e+07    5.759267e+05
    210.7659    1.255606e+07    5.759267e+05
     235.085    1.211555e+07    5.759267e+05
    259.4042    1.284202e+07    5.759267e+05
    283.7233    1.289823e+07    5.759267e+05
    308.0425    1.223046e+07    5.759267e+05
    332.3616    1.192786e+07    5.759267e+05
    356.6807    1.271252e+07    5.759267e+05
    380.9999    1.238434e+07    5.759267e+05
     405.319    1.261550e+07    5.759267e+05
    429.6382    1.338537e+07    5.759267e+05
    453.9573    1.254570e+07    5.759267e+05
    478.2764    1.294571e+07    5.759267e+05
    502.5956    1.278095e+07    5.759267e+05
    -11000.0    2.323701e+07    5.759267e+05
    526.9147    1.322608e+07    5.759267e+05
    551.2339    1.298373e+07    5.759267e+05
     575.553    1.229348e+07    5.759267e+05
    599.8721    1.203255e+07    5.759267e+05
    624.1913    1.317768e+07    5.759267e+05
    648.5104    1.270747e+07    5.759267e+05
    672.8296    1.176570e+07    5.759267e+05
    697.1487    1.200154e+07    5.759267e+05
    721.4678    1.255002e+07    5.759267e+05
     745.787    1.382703e+07    5.759267e+05
    770.1061    1.219987e+07    5.759267e+05
    794.4253    1.319032e+07    5.759267e+05
    818.7444    1.271554e+07    5.759267e+05
    843.0636    1.291372e+07    5.759267e+05
    867.3827    1.190075e+07    5.759267e+05
    891.7018    1.278819e+07    5.759267e+05
     916.021    1.185831e+07    5.759267e+05
    940.3401    1.321522e+07    5.759267e+05
    964.6593    1.244363e+07    5.759267e+05
    -11000.0    2.425452e+07    5.759267e+05
    988.9784    1.292922e+07    5.759267e+05
    1013.298    1.341894e+07    5.759267e+05
    1037.617    1.318379e+07    5.759267e+05
    1061.936    1.244582e+07    5.759267e+05
    1086.255    1.347253e+07    5.759267e+05
    1110.574    1.228773e+07    5.759267e+05
