#    OFFSETS               I           I_err
    -1321.34    2.932745e+07    5.802395e+05
   -1297.021    2.815545e+07    5.802395e+05
   -1272.702    2.847063e+07    5.802395e+05
   -1248.383    2.886470e+07    5.802395e+05
   -1224.063    2.872679e+07    5.802395e+05
   -1199.744    2.812778e+07    5.802395e+05
   -1175.425    2.848832e+07    5.802395e+05
   -1151.106    2.957068e+07    5.802395e+05
   -1126.787    2.979991e+07    5.802395e+05
   -1102.468    2.849772e+07    5.802395e+05
   -1078.149    2.977034e+07    5.802395e+05
   -1053.829    2.929035e+07    5.802395e+05
    -1029.51    2.909682e+07    5.802395e+05
   -1005.191    2.843237e+07    5.802395e+05
    -980.872    2.864185e+07    5.802395e+05
   -956.5529    2.912314e+07    5.802395e+05
   -932.2337    2.775719e+07    5.802395e+05
   -907.9146    2.902592e+07    5.802395e+05
   -883.5955    2.911648e+07    5.802395e+05
    -11000.0    5.437094e+07    5.802395e+05
   -859.2763    2.795093e+07    5.802395e+05
   -834.9572    2.816073e+07    5.802395e+05
    -810.638    2.914972e+07    5.802395e+05
   -786.3189    2.832812e+07    5.802395e+05
   -761.9997    2.790161e+07    5.802395e+05
   -737.6806    2.865739e+07    5.802395e+05
   -713.3615    2.892360e+07    5.802395e+05
   -689.0423    2.911004e+07    5.802395e+05
   -664.7232    2.845525e+07    5.802395e+05
    -640.404    2.892917e+07    5.802395e+05
   -616.0849    2.919871e+07    5.802395e+05
   -591.7658    2.777817e+07    5.802395e+05
   -567.4466    2.827696e+07    5.802395e+05
   -543.1275    2.885394e+07    5.802395e+05
   -518.8083    2.839588e+07    5.802395e+05
   -494.4892    2.920095e+07    5.802395e+05
   -470.1701    2.889544e+07    5.802395e+05
   -445.8509    2.897236e+07    5.802395e+05
   -421.5318    2.846450e+07    5.802395e+05
    -11000.0    5.377311e+07    5.802395e+05
   -397.2126    2.700714e+07    5.802395e+05
   -372.8935    2.866119e+07    5.802395e+05
   -348.5744    2.918440e+07    5.802395e+05
   -324.2552    2.754608e+07    5.802395e+05
   -299.9361    2.789882e+07    5.802395e+05
   -275.6169    2.708667e+07    5.802395e+05
   -251.2978    2.745448e+07    5.802395e+05
   -226.9786    2.647317e+07    5.802395e+05
   -202.6595    2.707505e+07    5.802395e+05
   -178.3404    2.746808e+07    5.802395e+05
   -154.0212    2.602884e+07    5.802395e+05
   -129.7021    2.302024e+07    5.802395e+05
   -105.3829    1.843661e+07    5.802395e+05
    -81.0638    5.759828e+06    5.802395e+05
   -56.74466    1.038045e+06    5.802395e+05
   -32.42552    1.713167e+07    5.802395e+05
    -8.10638    2.315063e+07    5.802395e+05
    16.21276    2.589972e+07    5.802395e+05
     40.5319    2.725474e+07    5.802395e+05
    -11000.0    5.463983e+07    5.802395e+05
    64.85104    2.782289e+07    5.802395e+05
    89.17018    2.743367e+07    5.802395e+05
    113.4893    2.793704e+07    5.802395e+05
    137.8085    2.802182e+07    5.802395e+05
    162.1276    2.761650e+07    5.802395e+05
    186.4467    2.895494e+07    5.802395e+05
    210.7659    2.786528e+07    5.802395e+05
     235.085    2.769310e+07    5.802395e+05
    259.4042    2.907798e+07    5.802395e+05
    283.7233    2.924993e+07    5.802395e+05
    308.0425    2.877241e+07    5.802395e+05
    332.3616    2.846537e+07    5.802395e+05
    356.6807    2.852359e+07    5.802395e+05
    380.9999    2.845920e+07    5.802395e+05
     405.319    2.939343e+07    5.802395e+05
    429.6382    2.832207e+07    5.802395e+05
    453.9573    2.890316e+07    5.802395e+05
    478.2764    2.897777e+07    5.802395e+05
    502.5956    2.887465e+07    5.802395e+05
    -11000.0    5.386714e+07    5.802395e+05
    526.9147    2.965049e+07    5.802395e+05
    551.2339    2.918206e+07    5.802395e+05
     575.553    2.970663e+07    5.802395e+05
    599.8721    2.766006e+07    5.802395e+05
    624.1913    2.823639e+07    5.802395e+05
    648.5104    2.868111e+07    5.802395e+05
    672.8296    2.854174e+07    5.802395e+05
    697.1487    2.936959e+07    5.802395e+05
    721.4678    2.800158e+07    5.802395e+05
     745.787    2.846267e+07    5.802395e+05
    770.1061    2.919443e+07    5.802395e+05
    794.4253    2.959883e+07    5.802395e+05
    818.7444    2.903119e+07    5.802395e+05
    843.0636    2.853010e+07    5.802395e+05
    867.3827    2.923135e+07    5.802395e+05
    891.7018    2.953008e+07    5.802395e+05
     916.021    2.857312e+07    5.802395e+05
    940.3401    2.930975e+07    5.802395e+05
    964.6593    2.903217e+07    5.802395e+05
    -11000.0    5.377530e+07    5.802395e+05
    988.9784    2.939515e+07    5.802395e+05
    1013.298    2.874654e+07    5.802395e+05
    1037.617    2.915739e+07    5.802395e+05
    1061.936    2.899439e+07    5.802395e+05
    1086.255    2.800266e+07    5.802395e+05
    1110.574    2.933675e+07    5.802395e+05
