-1.200e+04	6.0403350e+06	4.3632120e+04
-1.200e+03	7.6825586e+03	4.3632120e+04
-1.170e+03	-2.0973823e+04	4.3632120e+04
-1.140e+03	-8.8397300e+04	4.3632120e+04
-1.110e+03	1.4442140e+04	4.3632120e+04
-1.080e+03	-2.3651528e+04	4.3632120e+04
-1.050e+03	1.6344373e+05	4.3632120e+04
-1.020e+03	-5.3246992e+04	4.3632120e+04
-9.900e+02	-2.5725381e+04	4.3632120e+04
-9.600e+02	7.3152749e+04	4.3632120e+04
-9.300e+02	3.2302118e+04	4.3632120e+04
-9.000e+02	3.4373003e+04	4.3632120e+04
-8.700e+02	9.5484619e+03	4.3632120e+04
-8.400e+02	-7.7170012e+04	4.3632120e+04
-8.100e+02	-5.1915364e+04	4.3632120e+04
-7.800e+02	2.7193387e+04	4.3632120e+04
-7.500e+02	-4.2588573e+04	4.3632120e+04
-7.200e+02	6.2255534e+04	4.3632120e+04
-6.900e+02	-2.4857626e+02	4.3632120e+04
-6.600e+02	-1.8079508e+04	4.3632120e+04
-6.300e+02	3.7210003e+04	4.3632120e+04
-6.000e+02	-3.8822173e+04	4.3632120e+04
-5.700e+02	-1.4677370e+05	4.3632120e+04
-5.400e+02	-1.0997293e+05	4.3632120e+04
-5.100e+02	-6.9713113e+04	4.3632120e+04
-4.800e+02	-1.2526453e+05	4.3632120e+04
-4.500e+02	-1.4144520e+04	4.3632120e+04
-4.200e+02	-2.1831467e+05	4.3632120e+04
-3.900e+02	-3.3698164e+02	4.3632120e+04
-3.600e+02	-1.0626190e+05	4.3632120e+04
-3.300e+02	-6.4155544e+04	4.3632120e+04
-3.000e+02	-1.9805373e+05	4.3632120e+04
-2.700e+02	-1.4257744e+05	4.3632120e+04
-2.400e+02	-1.6403109e+05	4.3632120e+04
-2.100e+02	-2.4829246e+05	4.3632120e+04
-1.800e+02	-2.2492152e+05	4.3632120e+04
-1.500e+02	-2.6895806e+05	4.3632120e+04
-1.200e+02	-3.5035829e+05	4.3632120e+04
-9.000e+01	-3.1904537e+05	4.3632120e+04
-6.000e+01	-4.4326889e+05	4.3632120e+04
-3.000e+01	-4.9385628e+05	4.3632120e+04
0.000e+00	-6.4932869e+05	4.3632120e+04
3.000e+01	-9.3738445e+05	4.3632120e+04
6.000e+01	-1.3267966e+06	4.3632120e+04
9.000e+01	-1.6351999e+06	4.3632120e+04
1.200e+02	-1.4605422e+06	4.3632120e+04
1.500e+02	-6.8626588e+05	4.3632120e+04
1.800e+02	3.6135019e+05	4.3632120e+04
2.100e+02	1.4146856e+06	4.3632120e+04
2.400e+02	1.9356572e+06	4.3632120e+04
2.700e+02	1.7906221e+06	4.3632120e+04
3.000e+02	1.3996482e+06	4.3632120e+04
3.300e+02	1.1619666e+06	4.3632120e+04
3.600e+02	8.0591913e+05	4.3632120e+04
3.900e+02	6.2725804e+05	4.3632120e+04
4.200e+02	6.2990038e+05	4.3632120e+04
4.500e+02	4.6277276e+05	4.3632120e+04
4.800e+02	3.5152328e+05	4.3632120e+04
5.100e+02	3.7345132e+05	4.3632120e+04
5.400e+02	2.4776592e+05	4.3632120e+04
5.700e+02	2.9569497e+05	4.3632120e+04
6.000e+02	2.6703820e+05	4.3632120e+04
6.300e+02	1.2722385e+05	4.3632120e+04
6.600e+02	1.4413171e+05	4.3632120e+04
6.900e+02	1.8363213e+05	4.3632120e+04
7.200e+02	1.0635687e+05	4.3632120e+04
7.500e+02	1.0423836e+05	4.3632120e+04
7.800e+02	7.4870596e+04	4.3632120e+04
8.100e+02	1.2710251e+05	4.3632120e+04
8.400e+02	5.6830158e+04	4.3632120e+04
8.700e+02	9.3434850e+04	4.3632120e+04
9.000e+02	1.8563859e+05	4.3632120e+04
9.300e+02	4.3886580e+04	4.3632120e+04
9.600e+02	1.0194531e+05	4.3632120e+04
9.900e+02	8.7136611e+04	4.3632120e+04
1.020e+03	2.6669134e+05	4.3632120e+04
1.050e+03	8.5527069e+04	4.3632120e+04
1.080e+03	8.2258162e+04	4.3632120e+04
1.110e+03	4.7971035e+04	4.3632120e+04
1.140e+03	7.9159644e+04	4.3632120e+04
1.170e+03	1.4227393e+05	4.3632120e+04
1.200e+03	-2.1220112e+04	4.3632120e+04
1.230e+03	1.5403807e+05	4.3632120e+04
1.260e+03	3.6889224e+04	4.3632120e+04
1.290e+03	1.1159391e+05	4.3632120e+04
1.320e+03	7.6253846e+04	4.3632120e+04
1.350e+03	-5.7919388e+03	4.3632120e+04
1.380e+03	7.7584598e+03	4.3632120e+04
