#
#       Peak Name  Overlap_group
#           2N-HN              0
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   115.650     6.889
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.1564590e+02  4.3430094e-05 
# w1(Hz)        1.4919299e+01  1.0009801e-02 
# g1            9.3480555e-01  3.3445711e-03 
# f02(ppm)      6.8905617e+00  7.1626065e-06 
# w2(Hz)        2.3153853e+01  1.7120802e-02 
# g2            6.4828723e-01  2.6079225e-03 
############################################
#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    7.3279440e+04  1.1492944e+02
   3.600e+01    3.4700592e+04  7.8905370e+01
   1.000e+00    3.3771011e+04  7.8208604e+01
   3.300e+01    3.4684348e+04  7.8889207e+01
   2.000e+00    3.3785642e+04  7.8218293e+01
   3.000e+01    3.4762035e+04  7.8946585e+01
   3.000e+00    3.3967871e+04  7.8342813e+01
   2.700e+01    3.4652504e+04  7.8869586e+01
   4.000e+00    3.4618927e+04  7.8813153e+01
   2.400e+01    3.5108505e+04  7.9198597e+01
   6.000e+00    3.4233086e+04  7.8526176e+01
   2.100e+01    3.4861447e+04  7.9011976e+01
   8.000e+00    3.3878127e+04  7.8277828e+01
   1.800e+01    3.5300576e+04  7.9321139e+01
   1.000e+01    3.3936788e+04  7.8316607e+01
   1.600e+01    3.5204491e+04  7.9250279e+01
   1.200e+01    3.3925036e+04  7.8312926e+01
   1.400e+01    3.4604205e+04  7.8809324e+01
   8.000e+00    3.3952320e+04  7.8325253e+01
   2.400e+01    3.5038807e+04  7.9139545e+01
