#
#       Peak Name  Overlap_group
#         127N-HN             12
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   117.038     8.600
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.1702080e+02  6.2196586e-05 
# w1(Hz)        1.3874798e+01  1.0677879e-02 
# g1            1.1057286e+00  5.0411218e-03 
# f02(ppm)      8.5986587e+00  1.3631833e-05 
# w2(Hz)        2.3066702e+01  2.4240089e-02 
# g2            5.9425534e-01  3.3020362e-03 
############################################
#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    1.0643901e+05  3.2031325e+02
   3.600e+01    5.8302894e+04  1.9522592e+02
   1.000e+00    5.8314557e+04  1.9559134e+02
   3.300e+01    5.8001009e+04  1.9478807e+02
   2.000e+00    5.7855172e+04  1.9450109e+02
   3.000e+01    5.8103303e+04  1.9477644e+02
   3.000e+00    5.8148003e+04  1.9508950e+02
   2.700e+01    5.7404335e+04  1.9357110e+02
   4.000e+00    5.7712962e+04  1.9447520e+02
   2.400e+01    5.7813528e+04  1.9423919e+02
   6.000e+00    5.7908662e+04  1.9430912e+02
   2.100e+01    5.7561154e+04  1.9378061e+02
   8.000e+00    5.7060464e+04  1.9310467e+02
   1.800e+01    5.7325318e+04  1.9331884e+02
   1.000e+01    5.7636012e+04  1.9401931e+02
   1.600e+01    5.7623562e+04  1.9398250e+02
   1.200e+01    5.7802854e+04  1.9408668e+02
   1.400e+01    5.7726279e+04  1.9414974e+02
   8.000e+00    5.7649496e+04  1.9401317e+02
   2.400e+01    5.7401655e+04  1.9355297e+02
