#
#       Peak Name  Overlap_group
#          36N-HN             10
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   119.635     8.743
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.1962279e+02  8.0335755e-05 
# w1(Hz)        1.5322886e+01  1.6933169e-02 
# g1            1.0124929e+00  6.6998668e-03 
# f02(ppm)      8.7449032e+00  1.4430683e-05 
# w2(Hz)        2.4944537e+01  3.3388674e-02 
# g2            5.3065303e-01  4.0141893e-03 
############################################
#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    6.6617903e+04  1.9379833e+02
   3.600e+01    2.6115168e+04  1.0814575e+02
   1.000e+00    2.6134735e+04  1.0829096e+02
   3.300e+01    2.5984546e+04  1.0797121e+02
   2.000e+00    2.6814059e+04  1.0936945e+02
   3.000e+01    2.5835187e+04  1.0772190e+02
   3.000e+00    2.5874003e+04  1.0784762e+02
   2.700e+01    2.5769800e+04  1.0759820e+02
   4.000e+00    2.6165325e+04  1.0826926e+02
   2.400e+01    2.5950700e+04  1.0789728e+02
   6.000e+00    2.6484165e+04  1.0877987e+02
   2.100e+01    2.6101365e+04  1.0812083e+02
   8.000e+00    2.6063465e+04  1.0810042e+02
   1.800e+01    2.5917489e+04  1.0787445e+02
   1.000e+01    2.6154797e+04  1.0825553e+02
   1.600e+01    2.5814977e+04  1.0770081e+02
   1.200e+01    2.5855706e+04  1.0776876e+02
   1.400e+01    2.5998994e+04  1.0795460e+02
   8.000e+00    2.6112002e+04  1.0816738e+02
   2.400e+01    2.5889309e+04  1.0779872e+02
