#
#       Peak Name  Overlap_group
#         164N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   125.849     7.440
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.2584682e+02  2.9205284e-05 
# w1(Hz)        1.2701299e+01  6.2345201e-03 
# g1            1.3065683e+00  3.1417136e-03 
# f02(ppm)      7.4409658e+00  5.0743355e-06 
# w2(Hz)        2.0759012e+01  1.1602443e-02 
# g2            8.3931346e-01  2.3481697e-03 
############################################
#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    1.1794968e+05  1.7446018e+02
   3.600e+01    8.1023399e+04  1.4740256e+02
   1.000e+00    7.9539767e+04  1.4644043e+02
   3.300e+01    8.0968156e+04  1.4736778e+02
   2.000e+00    7.9506465e+04  1.4641979e+02
   3.000e+01    8.1018425e+04  1.4739779e+02
   3.000e+00    7.9557266e+04  1.4645271e+02
   2.700e+01    8.0656316e+04  1.4716483e+02
   4.000e+00    7.9785659e+04  1.4660167e+02
   2.400e+01    8.0756896e+04  1.4723003e+02
   6.000e+00    7.9405399e+04  1.4635808e+02
   2.100e+01    8.0909217e+04  1.4732833e+02
   8.000e+00    7.9247535e+04  1.4625277e+02
   1.800e+01    7.9945839e+04  1.4670586e+02
   1.000e+01    8.0156084e+04  1.4683791e+02
   1.600e+01    8.1377134e+04  1.4763302e+02
   1.200e+01    8.0018686e+04  1.4675256e+02
   1.400e+01    8.1408022e+04  1.4765170e+02
   8.000e+00    7.9100767e+04  1.4615903e+02
   2.400e+01    8.0990310e+04  1.4738144e+02
