#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    6.1570555e+04  2.9178050e+02
   3.600e+01    2.4584089e+04  1.5917510e+02
   1.000e+00    2.1078596e+04  1.4999297e+02
   3.300e+01    2.4673662e+04  1.5935875e+02
   2.000e+00    2.1059394e+04  1.4988151e+02
   3.000e+01    2.4140557e+04  1.5794102e+02
   3.000e+00    2.0785714e+04  1.4921728e+02
   2.700e+01    2.4250571e+04  1.5823574e+02
   4.000e+00    2.1233147e+04  1.5028827e+02
   2.400e+01    2.3336620e+04  1.5589068e+02
   6.000e+00    2.0721631e+04  1.4910389e+02
   2.100e+01    2.3145423e+04  1.5528636e+02
   8.000e+00    2.1933970e+04  1.5208523e+02
   1.800e+01    2.2974514e+04  1.5482911e+02
   1.000e+01    2.1807974e+04  1.5178394e+02
   1.600e+01    2.2653313e+04  1.5396800e+02
   1.200e+01    2.1860489e+04  1.5191959e+02
   1.400e+01    2.2356232e+04  1.5318456e+02
   8.000e+00    2.1322590e+04  1.5058838e+02
   2.400e+01    2.3668435e+04  1.5666762e+02
