#
#       Peak Name  Overlap_group
#         108N-HN              6
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   123.711     8.832
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.2368959e+02  1.1012911e-03 
# w1(Hz)        2.7602573e+01  3.2471255e-01 
# g1           -6.4012247e-02  2.3131858e-02 
# f02(ppm)      8.8314801e+00  8.9213876e-05 
# w2(Hz)        2.7392405e+01  2.1412778e-01 
# g2            4.1291726e-01  2.2746293e-02 
############################################
#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    7.3293832e+04  1.1990776e+03
   3.600e+01    2.9109317e+04  6.4770807e+02
   1.000e+00    2.2154188e+04  5.8282590e+02
   3.300e+01    2.7780573e+04  6.3755091e+02
   2.000e+00    2.3693049e+04  5.9441104e+02
   3.000e+01    2.8123936e+04  6.3915974e+02
   3.000e+00    2.3070698e+04  5.8954865e+02
   2.700e+01    2.7792154e+04  6.3556537e+02
   4.000e+00    2.3058542e+04  5.9061158e+02
   2.400e+01    2.7674236e+04  6.3286747e+02
   6.000e+00    2.4036310e+04  5.9763043e+02
   2.100e+01    2.6916939e+04  6.2614419e+02
   8.000e+00    2.4914702e+04  6.0532775e+02
   1.800e+01    2.6493440e+04  6.2103101e+02
   1.000e+01    2.4872648e+04  6.0653200e+02
   1.600e+01    2.6649994e+04  6.2148969e+02
   1.200e+01    2.5540093e+04  6.1132891e+02
   1.400e+01    2.6906363e+04  6.2215448e+02
   8.000e+00    2.4550703e+04  6.0250464e+02
   2.400e+01    2.7629956e+04  6.3273480e+02
