#
#       Peak Name  Overlap_group
#          29N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   109.209    10.223
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.0915848e+02  3.4500250e-04 
# w1(Hz)        2.0037511e+01  9.6042081e-02 
# g1            3.9576545e-01  1.5459119e-02 
# f02(ppm)      1.0220424e+01  7.3658341e-05 
# w2(Hz)        4.1202381e+01  2.1404495e-01 
# g2            2.5240707e-01  1.3918802e-02 
############################################
#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00   -2.4736577e+04  1.7418937e+02
   3.600e+01   -4.9567392e+03  7.0928761e+01
   1.000e+00   -2.5496445e+03  6.5210428e+01
   3.300e+01   -5.0895177e+03  7.1337904e+01
   2.000e+00   -2.7266468e+03  6.5522226e+01
   3.000e+01   -4.1691385e+03  6.8713928e+01
   3.000e+00   -2.6793659e+03  6.5434034e+01
   2.700e+01   -4.2583308e+03  6.8952203e+01
   4.000e+00   -2.4917480e+03  6.5115595e+01
   2.400e+01   -4.2404715e+03  6.8901484e+01
   6.000e+00   -2.7182994e+03  6.5504415e+01
   2.100e+01   -4.3879127e+03  6.9294047e+01
   8.000e+00   -3.0402470e+03  6.6108726e+01
   1.800e+01   -4.0612480e+03  6.8434695e+01
   1.000e+01   -3.4817023e+03  6.7044413e+01
   1.600e+01   -3.4329915e+03  6.6936479e+01
   1.200e+01   -2.7637853e+03  6.5586184e+01
   1.400e+01   -3.4973283e+03  6.7075017e+01
   8.000e+00   -3.6207453e+03  6.7358482e+01
   2.400e+01   -4.0208555e+03  6.8329322e+01
