# ***
# *** The fit converged successfully 
# ***
# X2 of the fit  :  8.66229e+04
# Free Parameters:           23
# Data Points    :        12087
#   F2(ppm)     F1(ppm)        Data        Calc 
 7.4014e+00  1.1901e+02  2.0812e+03  4.0986e+03 
 7.4053e+00  1.1901e+02  2.8101e+03  5.3666e+03 
 7.4092e+00  1.1901e+02  3.7758e+03  6.6744e+03 
 7.4131e+00  1.1901e+02  5.1650e+03  7.8789e+03 
 7.4170e+00  1.1901e+02  7.0415e+03  8.8208e+03 
 7.4209e+00  1.1901e+02  9.4432e+03  9.3574e+03 
 7.4248e+00  1.1901e+02  1.2345e+04  9.3993e+03 
 7.4287e+00  1.1901e+02  1.4943e+04  8.9393e+03 
 7.4326e+00  1.1901e+02  1.6675e+04  8.0548e+03 
 7.4366e+00  1.1901e+02  1.7826e+04  6.8823e+03 
 7.4405e+00  1.1901e+02  1.7602e+04  5.5808e+03 
 7.4444e+00  1.1901e+02  1.5632e+04  4.2980e+03 
 7.4483e+00  1.1901e+02  1.2334e+04  3.1463e+03 
  
 7.3818e+00  1.1905e+02 -4.4902e+03  6.3623e+02 
 7.3857e+00  1.1905e+02 -3.9410e+03  1.0409e+03 
 7.3897e+00  1.1905e+02 -2.5996e+03  1.6453e+03 
 7.3936e+00  1.1905e+02 -7.7958e+02  2.4933e+03 
 7.3975e+00  1.1905e+02  1.0193e+03  3.6065e+03 
 7.4014e+00  1.1905e+02  2.5367e+03  4.9669e+03 
 7.4053e+00  1.1905e+02  3.6676e+03  6.5035e+03 
 7.4092e+00  1.1905e+02  4.4689e+03  8.0884e+03 
 7.4131e+00  1.1905e+02  5.1700e+03  9.5480e+03 
 7.4170e+00  1.1905e+02  5.9806e+03  1.0689e+04 
 7.4209e+00  1.1905e+02  6.9940e+03  1.1340e+04 
 7.4248e+00  1.1905e+02  8.2228e+03  1.1391e+04 
 7.4287e+00  1.1905e+02  9.5259e+03  1.0833e+04 
 7.4326e+00  1.1905e+02  1.1527e+04  9.7612e+03 
 7.4366e+00  1.1905e+02  1.3329e+04  8.3403e+03 
 7.4405e+00  1.1905e+02  1.3814e+04  6.7631e+03 
 7.4444e+00  1.1905e+02  1.2850e+04  5.2085e+03 
 7.4483e+00  1.1905e+02  1.0837e+04  3.8129e+03 
 7.4522e+00  1.1905e+02  8.2775e+03  2.6568e+03 
 7.4561e+00  1.1905e+02  5.4406e+03  1.7662e+03 
 7.4600e+00  1.1905e+02  2.3667e+03  1.1247e+03 
 7.4639e+00  1.1905e+02 -9.1789e+02  6.9079e+02 
