# ***
# *** The fit converged successfully 
# ***
# X2 of the fit  :  2.02358e+05
# Free Parameters:           23
# Data Points    :        12087
#   F2(ppm)     F1(ppm)        Data        Calc 
 8.1245e+00  1.1905e+02 -1.0314e+04  9.7327e+02 
 8.1284e+00  1.1905e+02 -7.2127e+03  1.3425e+03 
 8.1323e+00  1.1905e+02 -6.3109e+03  1.7503e+03 
 8.1362e+00  1.1905e+02 -7.2691e+03  2.1554e+03 
 8.1401e+00  1.1905e+02 -3.7018e+03  2.5055e+03 
 8.1440e+00  1.1905e+02  1.0403e+03  2.7475e+03 
 8.1479e+00  1.1905e+02  4.9731e+03  2.8403e+03 
 8.1519e+00  1.1905e+02  8.4446e+03  2.7671e+03 
 8.1558e+00  1.1905e+02  1.1502e+04  2.5412e+03 
 8.1597e+00  1.1905e+02  1.2343e+04  2.2013e+03 
 8.1636e+00  1.1905e+02  1.0737e+04  1.7999e+03 
 8.1675e+00  1.1905e+02  4.0658e+03  1.3900e+03 
 8.1714e+00  1.1905e+02 -1.1221e+04  1.0145e+03 
  
 8.1049e+00  1.1910e+02  3.4641e+04  1.1041e+02 
 8.1089e+00  1.1910e+02  2.5352e+04  1.9302e+02 
 8.1128e+00  1.1910e+02  1.4312e+04  3.2635e+02 
 8.1167e+00  1.1910e+02  4.7737e+03  5.2787e+02 
 8.1206e+00  1.1910e+02 -2.6262e+03  8.1195e+02 
 8.1245e+00  1.1910e+02 -9.4862e+03  1.1838e+03 
 8.1284e+00  1.1910e+02 -1.4721e+04  1.6329e+03 
 8.1323e+00  1.1910e+02 -1.6887e+04  2.1289e+03 
 8.1362e+00  1.1910e+02 -1.2131e+04  2.6215e+03 
 8.1401e+00  1.1910e+02 -2.8621e+03  3.0474e+03 
 8.1440e+00  1.1910e+02  4.2490e+03  3.3418e+03 
 8.1479e+00  1.1910e+02  8.6711e+03  3.4546e+03 
 8.1519e+00  1.1910e+02  1.0557e+04  3.3656e+03 
 8.1558e+00  1.1910e+02  8.3277e+03  3.0908e+03 
 8.1597e+00  1.1910e+02  2.2597e+03  2.6774e+03 
 8.1636e+00  1.1910e+02 -2.3976e+03  2.1892e+03 
 8.1675e+00  1.1910e+02 -3.0170e+03  1.6906e+03 
 8.1714e+00  1.1910e+02 -1.8260e+03  1.2339e+03 
 8.1753e+00  1.1910e+02  6.5438e+03  8.5188e+02 
 8.1792e+00  1.1910e+02  1.2726e+04  5.5732e+02 
 8.1831e+00  1.1910e+02  1.1649e+04  3.4655e+02 
 8.1870e+00  1.1910e+02  8.8080e+03  2.0596e+02 
 8.1909e+00  1.1910e+02  6.1203e+03  1.1819e+02 
  
 8.0971e+00  1.1915e+02  6.1466e+04  4.4372e+01 
 8.1010e+00  1.1915e+02  5.7015e+04  7.7367e+01 
 8.1049e+00  1.1915e+02  5.0446e+04  1.3718e+02 
 8.1089e+00  1.1915e+02  4.3253e+04  2.3982e+02 
 8.1128e+00  1.1915e+02  3.4458e+04  4.0548e+02 
 8.1167e+00  1.1915e+02  2.4691e+04  6.5587e+02 
 8.1206e+00  1.1915e+02  1.5691e+04  1.0088e+03 
