# ***
# *** The fit converged successfully 
# ***
# X2 of the fit  :  8.30600e+04
# Free Parameters:           23
# Data Points    :        12087
#   F2(ppm)     F1(ppm)        Data        Calc 
 8.7147e+00  1.1520e+02 -7.7973e+03  3.5242e+03 
 8.7186e+00  1.1520e+02 -3.1213e+03  4.7488e+03 
 8.7225e+00  1.1520e+02  8.9279e+02  6.0855e+03 
 8.7264e+00  1.1520e+02  4.5046e+03  7.4056e+03 
 8.7303e+00  1.1520e+02  7.6303e+03  8.5460e+03 
 8.7343e+00  1.1520e+02  1.0095e+04  9.3371e+03 
 8.7382e+00  1.1520e+02  1.1889e+04  9.6428e+03 
 8.7421e+00  1.1520e+02  1.3134e+04  9.4056e+03 
 8.7460e+00  1.1520e+02  1.3893e+04  8.6703e+03 
 8.7499e+00  1.1520e+02  1.4062e+04  7.5655e+03 
 8.7538e+00  1.1520e+02  1.3570e+04  6.2589e+03 
 8.7577e+00  1.1520e+02  1.2583e+04  4.9162e+03 
 8.7616e+00  1.1520e+02  1.1326e+04  3.6716e+03 
  
 8.6952e+00  1.1525e+02 -5.1374e+03  5.3588e+02 
 8.6991e+00  1.1525e+02 -3.9446e+03  8.5827e+02 
 8.7030e+00  1.1525e+02 -3.9105e+03  1.3570e+03 
 8.7069e+00  1.1525e+02 -1.0345e+04  2.0849e+03 
 8.7108e+00  1.1525e+02 -1.1791e+04  3.0821e+03 
 8.7147e+00  1.1525e+02 -1.0759e+04  4.3576e+03 
 8.7186e+00  1.1525e+02 -9.7277e+03  5.8718e+03 
 8.7225e+00  1.1525e+02 -8.4296e+03  7.5246e+03 
 8.7264e+00  1.1525e+02 -6.5358e+03  9.1568e+03 
 8.7303e+00  1.1525e+02 -3.8875e+03  1.0567e+04 
 8.7343e+00  1.1525e+02 -6.7916e+02  1.1545e+04 
 8.7382e+00  1.1525e+02  2.7215e+03  1.1923e+04 
 8.7421e+00  1.1525e+02  6.0321e+03  1.1630e+04 
 8.7460e+00  1.1525e+02  8.9975e+03  1.0721e+04 
 8.7499e+00  1.1525e+02  1.1167e+04  9.3545e+03 
 8.7538e+00  1.1525e+02  1.2068e+04  7.7389e+03 
 8.7577e+00  1.1525e+02  1.1657e+04  6.0787e+03 
 8.7616e+00  1.1525e+02  1.0337e+04  4.5398e+03 
 8.7655e+00  1.1525e+02  8.6660e+03  3.2303e+03 
 8.7694e+00  1.1525e+02  6.9818e+03  2.1971e+03 
 8.7733e+00  1.1525e+02  5.2937e+03  1.4365e+03 
 8.7772e+00  1.1525e+02  3.5348e+03  9.1120e+02 
 8.7812e+00  1.1525e+02  1.7182e+03  5.6923e+02 
  
 8.6873e+00  1.1529e+02 -3.3065e+03  2.8239e+02 
 8.6913e+00  1.1529e+02 -2.0458e+03  4.3083e+02 
 8.6952e+00  1.1529e+02 -4.6190e+02  6.8307e+02 
 8.6991e+00  1.1529e+02  1.9217e+03  1.0940e+03 
 8.7030e+00  1.1529e+02  6.6467e+03  1.7297e+03 
 8.7069e+00  1.1529e+02  8.4441e+03  2.6576e+03 
 8.7108e+00  1.1529e+02  2.8902e+03  3.9286e+03 
 8.7147e+00  1.1529e+02 -1.6661e+03  5.5545e+03 
 8.7186e+00  1.1529e+02 -4.3701e+03  7.4846e+03 
 8.7225e+00  1.1529e+02 -5.9489e+03  9.5914e+03 
 8.7264e+00  1.1529e+02 -6.4831e+03  1.1672e+04 
 8.7303e+00  1.1529e+02 -5.6927e+03  1.3469e+04 
 8.7343e+00  1.1529e+02 -3.5555e+03  1.4716e+04 
 8.7382e+00  1.1529e+02 -4.7158e+02  1.5198e+04 
 8.7421e+00  1.1529e+02  3.0470e+03  1.4824e+04 
 8.7460e+00  1.1529e+02  6.5138e+03  1.3665e+04 
 8.7499e+00  1.1529e+02  9.3429e+03  1.1924e+04 
 8.7538e+00  1.1529e+02  1.0877e+04  9.8645e+03 
 8.7577e+00  1.1529e+02  1.0773e+04  7.7483e+03 
 8.7616e+00  1.1529e+02  9.2702e+03  5.7868e+03 
 8.7655e+00  1.1529e+02  6.9913e+03  4.1176e+03 
 8.7694e+00  1.1529e+02  4.5065e+03  2.8006e+03 
 8.7733e+00  1.1529e+02  2.1641e+03  1.8310e+03 
 8.7772e+00  1.1529e+02  5.4824e+01  1.1615e+03 
 8.7812e+00  1.1529e+02 -1.8637e+03  7.2558e+02 
 8.7851e+00  1.1529e+02 -3.4879e+03  4.5635e+02 
 8.7890e+00  1.1529e+02 -4.5389e+03  2.9717e+02 
  
 8.6756e+00  1.1534e+02 -3.8039e+03  1.6585e+02 
 8.6795e+00  1.1534e+02 -4.0991e+03  2.0547e+02 
 8.6834e+00  1.1534e+02 -3.6371e+03  2.7265e+02 
 8.6873e+00  1.1534e+02 -2.5691e+03  3.9018e+02 
 8.6913e+00  1.1534e+02 -1.1789e+03  5.9529e+02 
 8.6952e+00  1.1534e+02  3.3013e+02  9.4381e+02 
 8.6991e+00  1.1534e+02  2.4372e+03  1.5116e+03 
 8.7030e+00  1.1534e+02  8.6849e+03  2.3900e+03 
 8.7069e+00  1.1534e+02  2.1134e+04  3.6721e+03 
 8.7108e+00  1.1534e+02  2.0987e+04  5.4283e+03 
 8.7147e+00  1.1534e+02  1.6949e+04  7.6748e+03 
 8.7186e+00  1.1534e+02  1.4987e+04  1.0342e+04 
 8.7225e+00  1.1534e+02  1.4074e+04  1.3253e+04 
 8.7264e+00  1.1534e+02  1.3501e+04  1.6127e+04 
 8.7303e+00  1.1534e+02  1.3268e+04  1.8611e+04 
 8.7343e+00  1.1534e+02  1.3572e+04  2.0334e+04 
 8.7382e+00  1.1534e+02  1.4320e+04  2.0999e+04 
 8.7421e+00  1.1534e+02  1.5138e+04  2.0483e+04 
 8.7460e+00  1.1534e+02  1.5633e+04  1.8882e+04 
 8.7499e+00  1.1534e+02  1.5556e+04  1.6475e+04 
 8.7538e+00  1.1534e+02  1.4646e+04  1.3630e+04 
 8.7577e+00  1.1534e+02  1.2574e+04  1.0706e+04 
 8.7616e+00  1.1534e+02  9.2734e+03  7.9958e+03 
 8.7655e+00  1.1534e+02  5.0544e+03  5.6894e+03 
 8.7694e+00  1.1534e+02  5.0452e+02  3.8697e+03 
 8.7733e+00  1.1534e+02 -3.6261e+03  2.5300e+03 
 8.7772e+00  1.1534e+02 -6.8682e+03  1.6049e+03 
 8.7812e+00  1.1534e+02 -9.2164e+03  1.0025e+03 
 8.7851e+00  1.1534e+02 -1.0689e+04  6.3056e+02 
 8.7890e+00  1.1534e+02 -1.1237e+04  4.1060e+02 
 8.7929e+00  1.1534e+02 -1.0894e+04  2.8428e+02 
 8.7968e+00  1.1534e+02 -9.6935e+03  2.1217e+02 
 8.8007e+00  1.1534e+02 -7.7856e+03  1.6991e+02 
  
 8.6717e+00  1.1539e+02 -1.1698e+03  2.4967e+02 
 8.6756e+00  1.1539e+02 -2.3823e+03  2.9400e+02 
 8.6795e+00  1.1539e+02 -2.6650e+03  3.6423e+02 
 8.6834e+00  1.1539e+02 -2.1018e+03  4.8332e+02 
 8.6873e+00  1.1539e+02 -9.4244e+02  6.9167e+02 
 8.6913e+00  1.1539e+02  5.1448e+02  1.0553e+03 
 8.6952e+00  1.1539e+02  2.0624e+03  1.6731e+03 
 8.6991e+00  1.1539e+02  3.6899e+03  2.6796e+03 
 8.7030e+00  1.1539e+02  7.6911e+03  4.2368e+03 
 8.7069e+00  1.1539e+02  2.2474e+04  6.5095e+03 
 8.7108e+00  1.1539e+02  3.4304e+04  9.6227e+03 
 8.7147e+00  1.1539e+02  4.1007e+04  1.3605e+04 
 8.7186e+00  1.1539e+02  4.7577e+04  1.8333e+04 
 8.7225e+00  1.1539e+02  5.3684e+04  2.3493e+04 
 8.7264e+00  1.1539e+02  5.8373e+04  2.8589e+04 
 8.7303e+00  1.1539e+02  6.0930e+04  3.2991e+04 
 8.7343e+00  1.1539e+02  6.1226e+04  3.6045e+04 
 8.7382e+00  1.1539e+02  5.9418e+04  3.7225e+04 
 8.7421e+00  1.1539e+02  5.5562e+04  3.6310e+04 
 8.7460e+00  1.1539e+02  4.9778e+04  3.3471e+04 
 8.7499e+00  1.1539e+02  4.2646e+04  2.9206e+04 
 8.7538e+00  1.1539e+02  3.4975e+04  2.4162e+04 
 8.7577e+00  1.1539e+02  2.7172e+04  1.8979e+04 
 8.7616e+00  1.1539e+02  1.9251e+04  1.4174e+04 
 8.7655e+00  1.1539e+02  1.1195e+04  1.0086e+04 
 8.7694e+00  1.1539e+02  3.3632e+03  6.8598e+03 
 8.7733e+00  1.1539e+02 -3.4772e+03  4.4849e+03 
 8.7772e+00  1.1539e+02 -8.6048e+03  2.8449e+03 
