# ***
# *** The fit converged successfully 
# ***
# X2 of the fit  :  3.98258e+05
# Free Parameters:           23
# Data Points    :        12087
#   F2(ppm)     F1(ppm)        Data        Calc 
 7.6124e+00  1.2026e+02  4.5229e+05 -1.9565e+01 
 7.6164e+00  1.2026e+02  3.1579e+05 -2.6627e+01 
 7.6203e+00  1.2026e+02  2.2644e+05 -3.4326e+01 
 7.6242e+00  1.2026e+02  1.7112e+05 -4.1896e+01 
 7.6281e+00  1.2026e+02  1.3401e+05 -4.8392e+01 
 7.6320e+00  1.2026e+02  1.0413e+05 -5.2870e+01 
 7.6359e+00  1.2026e+02  7.7210e+04 -5.4608e+01 
 7.6398e+00  1.2026e+02  5.4519e+04 -5.3307e+01 
 7.6437e+00  1.2026e+02  3.6532e+04 -4.9191e+01 
 7.6476e+00  1.2026e+02  2.2926e+04 -4.2933e+01 
 7.6515e+00  1.2026e+02  1.3798e+04 -3.5458e+01 
 7.6554e+00  1.2026e+02  8.8694e+03 -2.7725e+01 
 7.6594e+00  1.2026e+02  7.3121e+03 -2.0533e+01 
  
 7.5929e+00  1.2031e+02  7.0031e+05 -2.4049e+00 
 7.5968e+00  1.2031e+02  5.7239e+05 -4.1565e+00 
 7.6007e+00  1.2031e+02  4.5650e+05 -6.9163e+00 
 7.6046e+00  1.2031e+02  3.6247e+05 -1.0995e+01 
 7.6085e+00  1.2031e+02  2.9684e+05 -1.6630e+01 
 7.6124e+00  1.2031e+02  2.4076e+05 -2.3875e+01 
 7.6164e+00  1.2031e+02  1.8959e+05 -3.2491e+01 
 7.6203e+00  1.2031e+02  1.4816e+05 -4.1886e+01 
 7.6242e+00  1.2031e+02  1.1849e+05 -5.1123e+01 
 7.6281e+00  1.2031e+02  9.5721e+04 -5.9050e+01 
 7.6320e+00  1.2031e+02  7.5130e+04 -6.4515e+01 
 7.6359e+00  1.2031e+02  5.5729e+04 -6.6635e+01 
 7.6398e+00  1.2031e+02  3.8525e+04 -6.5047e+01 
 7.6437e+00  1.2031e+02  2.4286e+04 -6.0025e+01 
 7.6476e+00  1.2031e+02  1.3120e+04 -5.2389e+01 
 7.6515e+00  1.2031e+02  5.0454e+03 -4.3268e+01 
 7.6554e+00  1.2031e+02  1.0014e+02 -3.3831e+01 
 7.6594e+00  1.2031e+02 -1.9422e+03 -2.5055e+01 
