# ***
# *** The fit converged successfully 
# ***
# X2 of the fit  :  1.17909e+06
# Free Parameters:           23
# Data Points    :        12087
#   F2(ppm)     F1(ppm)        Data        Calc 
 8.1479e+00  1.1602e+02 -1.0647e+04  8.4501e+03 
 8.1519e+00  1.1602e+02 -1.8675e+04  1.0440e+04 
 8.1558e+00  1.1602e+02 -2.3992e+04  1.2424e+04 
 8.1597e+00  1.1602e+02 -2.4024e+04  1.4221e+04 
 8.1636e+00  1.1602e+02 -2.0752e+04  1.5627e+04 
 8.1675e+00  1.1602e+02 -1.6382e+04  1.6457e+04 
 8.1714e+00  1.1602e+02 -1.1126e+04  1.6582e+04 
 8.1753e+00  1.1602e+02 -6.5225e+03  1.5983e+04 
 8.1792e+00  1.1602e+02 -4.5144e+03  1.4755e+04 
 8.1831e+00  1.1602e+02 -3.8110e+03  1.3069e+04 
 8.1870e+00  1.1602e+02 -2.5282e+03  1.1126e+04 
 8.1909e+00  1.1602e+02 -3.0346e+02  9.1200e+03 
 8.1948e+00  1.1602e+02  2.0858e+03  7.2079e+03 
  
 8.1284e+00  1.1607e+02  1.8056e+04  2.2264e+03 
 8.1323e+00  1.1607e+02  1.3783e+04  3.1827e+03 
 8.1362e+00  1.1607e+02  1.0190e+04  4.4629e+03 
 8.1401e+00  1.1607e+02  6.9788e+03  6.0965e+03 
 8.1440e+00  1.1607e+02  1.7035e+03  8.0757e+03 
 8.1479e+00  1.1607e+02 -4.8084e+03  1.0342e+04 
 8.1519e+00  1.1607e+02 -1.0704e+04  1.2777e+04 
 8.1558e+00  1.1607e+02 -1.4062e+04  1.5206e+04 
 8.1597e+00  1.1607e+02 -1.2288e+04  1.7404e+04 
 8.1636e+00  1.1607e+02 -5.7625e+03  1.9126e+04 
 8.1675e+00  1.1607e+02  2.0818e+03  2.0141e+04 
 8.1714e+00  1.1607e+02  8.1984e+03  2.0294e+04 
 8.1753e+00  1.1607e+02  1.0967e+04  1.9562e+04 
 8.1792e+00  1.1607e+02  1.0875e+04  1.8058e+04 
 8.1831e+00  1.1607e+02  1.0517e+04  1.5994e+04 
 8.1870e+00  1.1607e+02  1.1919e+04  1.3617e+04 
 8.1909e+00  1.1607e+02  1.4849e+04  1.1162e+04 
 8.1948e+00  1.1607e+02  1.8396e+04  8.8216e+03 
 8.1988e+00  1.1607e+02  2.2502e+04  6.7349e+03 
 8.2027e+00  1.1607e+02  2.4492e+04  4.9802e+03 
 8.2066e+00  1.1607e+02  2.1102e+04  3.5811e+03 
 8.2105e+00  1.1607e+02  1.7947e+04  2.5192e+03 
 8.2144e+00  1.1607e+02  1.8974e+04  1.7491e+03 
  
 8.1206e+00  1.1611e+02  2.1294e+04  1.3432e+03 
 8.1245e+00  1.1611e+02  2.5082e+04  1.9312e+03 
 8.1284e+00  1.1611e+02  2.7995e+04  2.7869e+03 
 8.1323e+00  1.1611e+02  2.7079e+04  3.9840e+03 
 8.1362e+00  1.1611e+02  2.2817e+04  5.5865e+03 
 8.1401e+00  1.1611e+02  1.7896e+04  7.6314e+03 
 8.1440e+00  1.1611e+02  1.3496e+04  1.0109e+04 
 8.1479e+00  1.1611e+02  1.0773e+04  1.2946e+04 
 8.1519e+00  1.1611e+02  1.0078e+04  1.5994e+04 
 8.1558e+00  1.1611e+02  1.0394e+04  1.9034e+04 
 8.1597e+00  1.1611e+02  1.1656e+04  2.1786e+04 
 8.1636e+00  1.1611e+02  1.5351e+04  2.3941e+04 
 8.1675e+00  1.1611e+02  2.0036e+04  2.5212e+04 
 8.1714e+00  1.1611e+02  2.2502e+04  2.5404e+04 
 8.1753e+00  1.1611e+02  2.2580e+04  2.4487e+04 
 8.1792e+00  1.1611e+02  2.3090e+04  2.2604e+04 
 8.1831e+00  1.1611e+02  2.5390e+04  2.0021e+04 
 8.1870e+00  1.1611e+02  2.8771e+04  1.7046e+04 
 8.1909e+00  1.1611e+02  3.1887e+04  1.3972e+04 
 8.1948e+00  1.1611e+02  3.4306e+04  1.1043e+04 
 8.1988e+00  1.1611e+02  3.4409e+04  8.4306e+03 
 8.2027e+00  1.1611e+02  2.8191e+04  6.2340e+03 
 8.2066e+00  1.1611e+02  1.8861e+04  4.4827e+03 
 8.2105e+00  1.1611e+02  1.3989e+04  3.1535e+03 
 8.2144e+00  1.1611e+02  1.4270e+04  2.1894e+03 
 8.2183e+00  1.1611e+02  1.7872e+04  1.5183e+03 
 8.2222e+00  1.1611e+02  2.2541e+04  1.0675e+03 
  
 8.1089e+00  1.1616e+02  8.7363e+03  6.9522e+02 
 8.1128e+00  1.1616e+02  1.0474e+04  9.0616e+02 
 8.1167e+00  1.1616e+02  1.3013e+04  1.2351e+03 
 8.1206e+00  1.1616e+02  1.6260e+04  1.7422e+03 
 8.1245e+00  1.1616e+02  2.0540e+04  2.5049e+03 
 8.1284e+00  1.1616e+02  2.6235e+04  3.6148e+03 
 8.1323e+00  1.1616e+02  3.1079e+04  5.1675e+03 
 8.1362e+00  1.1616e+02  3.1213e+04  7.2461e+03 
 8.1401e+00  1.1616e+02  2.8332e+04  9.8985e+03 
 8.1440e+00  1.1616e+02  2.7094e+04  1.3112e+04 
 8.1479e+00  1.1616e+02  2.8595e+04  1.6791e+04 
 8.1519e+00  1.1616e+02  3.1253e+04  2.0746e+04 
 8.1558e+00  1.1616e+02  3.2349e+04  2.4689e+04 
 8.1597e+00  1.1616e+02  2.9784e+04  2.8258e+04 
 8.1636e+00  1.1616e+02  2.5255e+04  3.1054e+04 
 8.1675e+00  1.1616e+02  2.0771e+04  3.2701e+04 
 8.1714e+00  1.1616e+02  1.6568e+04  3.2951e+04 
 8.1753e+00  1.1616e+02  1.4550e+04  3.1761e+04 
 8.1792e+00  1.1616e+02  1.7371e+04  2.9320e+04 
 8.1831e+00  1.1616e+02  2.3212e+04  2.5969e+04 
 8.1870e+00  1.1616e+02  2.7892e+04  2.2109e+04 
 8.1909e+00  1.1616e+02  2.9817e+04  1.8123e+04 
 8.1948e+00  1.1616e+02  2.8871e+04  1.4323e+04 
 8.1988e+00  1.1616e+02  2.2751e+04  1.0935e+04 
 8.2027e+00  1.1616e+02  1.1718e+04  8.0860e+03 
 8.2066e+00  1.1616e+02  3.9593e+03  5.8144e+03 
 8.2105e+00  1.1616e+02  2.0090e+03  4.0903e+03 
 8.2144e+00  1.1616e+02  3.4205e+03  2.8398e+03 
 8.2183e+00  1.1616e+02  6.8118e+03  1.9694e+03 
 8.2222e+00  1.1616e+02  1.0884e+04  1.3846e+03 
 8.2261e+00  1.1616e+02  1.4451e+04  1.0025e+03 
 8.2300e+00  1.1616e+02  1.8274e+04  7.5696e+02 
 8.2339e+00  1.1616e+02  2.7591e+04  5.9928e+02 
  
 8.1049e+00  1.1621e+02  7.2796e+03  7.8764e+02 
 8.1089e+00  1.1621e+02  6.5532e+03  9.7917e+02 
 8.1128e+00  1.1621e+02  6.2959e+03  1.2763e+03 
 8.1167e+00  1.1621e+02  6.8763e+03  1.7396e+03 
 8.1206e+00  1.1621e+02  8.2989e+03  2.4537e+03 
 8.1245e+00  1.1621e+02  1.0608e+04  3.5280e+03 
 8.1284e+00  1.1621e+02  1.4868e+04  5.0912e+03 
 8.1323e+00  1.1621e+02  2.1886e+04  7.2780e+03 
 8.1362e+00  1.1621e+02  2.8651e+04  1.0206e+04 
 8.1401e+00  1.1621e+02  3.3320e+04  1.3941e+04 
 8.1440e+00  1.1621e+02  3.8034e+04  1.8467e+04 
 8.1479e+00  1.1621e+02  4.2651e+04  2.3650e+04 
 8.1519e+00  1.1621e+02  4.4956e+04  2.9219e+04 
 8.1558e+00  1.1621e+02  4.2603e+04  3.4772e+04 
 8.1597e+00  1.1621e+02  3.5008e+04  3.9800e+04 
 8.1636e+00  1.1621e+02  2.3449e+04  4.3737e+04 
 8.1675e+00  1.1621e+02  1.1098e+04  4.6058e+04 
 8.1714e+00  1.1621e+02  2.1071e+03  4.6409e+04 
