# ***
# *** The fit converged successfully 
# ***
# X2 of the fit  :  2.94745e+05
# Free Parameters:           23
# Data Points    :        12087
#   F2(ppm)     F1(ppm)        Data        Calc 
 7.9838e+00  1.2402e+02  5.2900e+04 -4.9189e+02 
 7.9877e+00  1.2402e+02  5.5636e+04 -6.7327e+02 
 7.9916e+00  1.2402e+02  5.6873e+04 -8.6690e+02 
 7.9955e+00  1.2402e+02  6.6750e+04 -1.0510e+03 
 7.9994e+00  1.2402e+02  7.9219e+04 -1.2009e+03 
 8.0033e+00  1.2402e+02  5.4941e+04 -1.2945e+03 
 8.0072e+00  1.2402e+02  1.1082e+04 -1.3176e+03 
 8.0111e+00  1.2402e+02 -1.8622e+04 -1.2668e+03 
 8.0150e+00  1.2402e+02 -3.1344e+04 -1.1497e+03 
 8.0190e+00  1.2402e+02 -3.0735e+04 -9.8396e+02 
 8.0229e+00  1.2402e+02 -2.4231e+04 -7.9337e+02 
 8.0268e+00  1.2402e+02 -1.2658e+04 -6.0214e+02 
 8.0307e+00  1.2402e+02 -3.6798e+03 -4.2971e+02 
  
 7.9642e+00  1.2407e+02  3.2489e+04 -4.3930e+01 
 7.9681e+00  1.2407e+02  3.9600e+04 -8.8322e+01 
 7.9721e+00  1.2407e+02  4.3523e+04 -1.5979e+02 
 7.9760e+00  1.2407e+02  5.5326e+04 -2.6660e+02 
 7.9799e+00  1.2407e+02  6.4775e+04 -4.1463e+02 
 7.9838e+00  1.2407e+02  7.3419e+04 -6.0416e+02 
 7.9877e+00  1.2407e+02  7.9518e+04 -8.2695e+02 
 7.9916e+00  1.2407e+02  7.8418e+04 -1.0648e+03 
 7.9955e+00  1.2407e+02  7.2507e+04 -1.2909e+03 
 7.9994e+00  1.2407e+02  4.7166e+04 -1.4750e+03 
 8.0033e+00  1.2407e+02 -1.0756e+04 -1.5900e+03 
 8.0072e+00  1.2407e+02 -5.1972e+04 -1.6183e+03 
 8.0111e+00  1.2407e+02 -7.0796e+04 -1.5559e+03 
 8.0150e+00  1.2407e+02 -7.6291e+04 -1.4121e+03 
 8.0190e+00  1.2407e+02 -7.6026e+04 -1.2086e+03 
 8.0229e+00  1.2407e+02 -7.4814e+04 -9.7446e+02 
 8.0268e+00  1.2407e+02 -6.4155e+04 -7.3958e+02 
 8.0307e+00  1.2407e+02 -4.6886e+04 -5.2779e+02 
 8.0346e+00  1.2407e+02 -3.1498e+04 -3.5353e+02 
 8.0385e+00  1.2407e+02 -1.8399e+04 -2.2152e+02 
 8.0424e+00  1.2407e+02 -8.5527e+03 -1.2898e+02 
 8.0463e+00  1.2407e+02 -5.0287e+03 -6.8786e+01 
 8.0502e+00  1.2407e+02 -4.3053e+03 -3.2438e+01 
  
 7.9564e+00  1.2412e+02  2.0853e+04 -5.9784e+00 
 7.9603e+00  1.2412e+02  2.9727e+04 -2.2972e+01 
 7.9642e+00  1.2412e+02  4.1216e+04 -5.4967e+01 
 7.9681e+00  1.2412e+02  5.3701e+04 -1.1051e+02 
 7.9721e+00  1.2412e+02  5.4958e+04 -1.9993e+02 
 7.9760e+00  1.2412e+02  6.1976e+04 -3.3358e+02 
 7.9799e+00  1.2412e+02  7.3002e+04 -5.1880e+02 
 7.9838e+00  1.2412e+02  8.2382e+04 -7.5595e+02 
 7.9877e+00  1.2412e+02  8.6197e+04 -1.0347e+03 
 7.9916e+00  1.2412e+02  7.9028e+04 -1.3323e+03 
 7.9955e+00  1.2412e+02  5.2933e+04 -1.6153e+03 
 7.9994e+00  1.2412e+02  1.9182e+03 -1.8456e+03 
 8.0033e+00  1.2412e+02 -4.2375e+04 -1.9894e+03 
 8.0072e+00  1.2412e+02 -5.3602e+04 -2.0249e+03 
 8.0111e+00  1.2412e+02 -5.6417e+04 -1.9468e+03 
 8.0150e+00  1.2412e+02 -5.8873e+04 -1.7669e+03 
 8.0190e+00  1.2412e+02 -6.3832e+04 -1.5122e+03 
 8.0229e+00  1.2412e+02 -6.9107e+04 -1.2193e+03 
 8.0268e+00  1.2412e+02 -6.6044e+04 -9.2538e+02 
 8.0307e+00  1.2412e+02 -5.0653e+04 -6.6039e+02 
 8.0346e+00  1.2412e+02 -2.5539e+04 -4.4234e+02 
 8.0385e+00  1.2412e+02 -1.5154e+03 -2.7717e+02 
 8.0424e+00  1.2412e+02  9.9929e+03 -1.6138e+02 
 8.0463e+00  1.2412e+02  9.1285e+03 -8.6067e+01 
 8.0502e+00  1.2412e+02  3.6200e+03 -4.0587e+01 
 8.0541e+00  1.2412e+02 -5.5626e+02 -1.5157e+01 
 8.0580e+00  1.2412e+02 -3.4599e+02 -2.0989e+00 
  
 7.9447e+00  1.2417e+02  7.8482e+03  8.0893e+00 
 7.9486e+00  1.2417e+02  1.2037e+04  6.7847e+00 
 7.9525e+00  1.2417e+02  1.7411e+04  2.6583e+00 
 7.9564e+00  1.2417e+02  2.4053e+04 -7.1562e+00 
 7.9603e+00  1.2417e+02  3.1856e+04 -2.7498e+01 
 7.9642e+00  1.2417e+02  4.1068e+04 -6.5795e+01 
 7.9681e+00  1.2417e+02  5.5486e+04 -1.3228e+02 
 7.9721e+00  1.2417e+02  6.4263e+04 -2.3932e+02 
 7.9760e+00  1.2417e+02  6.7155e+04 -3.9930e+02 
 7.9799e+00  1.2417e+02  7.5851e+04 -6.2100e+02 
 7.9838e+00  1.2417e+02  8.0503e+04 -9.0487e+02 
 7.9877e+00  1.2417e+02  7.7933e+04 -1.2385e+03 
