#
#       Peak Name  Overlap_group
#        1002N-HN              3
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   115.423     7.930
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.1539973e+02  1.1703977e-04 
# w1(Hz)        9.1831114e+00  1.1708572e-02 
# g1            8.9876364e-01  4.7806532e-03 
# f02(ppm)      7.9258197e+00  2.4762733e-05 
# w2(Hz)        1.9174898e+01  2.2921324e-02 
# g2            1.1339741e+00  6.6497373e-03 
############################################
#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    3.9225412e+04  1.6043841e+02
   4.000e+01    2.7748594e+04  1.2407229e+02
   2.000e+00    2.7432880e+04  1.2277854e+02
   3.600e+01    2.7476244e+04  1.2337882e+02
   4.000e+00    2.7640247e+04  1.2360433e+02
   3.200e+01    2.7608543e+04  1.2359851e+02
   6.000e+00    2.7820878e+04  1.2393845e+02
   2.800e+01    2.7320107e+04  1.2277510e+02
   8.000e+00    2.7743215e+04  1.2362735e+02
   2.400e+01    2.7369940e+04  1.2287318e+02
   1.000e+01    2.7730037e+04  1.2373483e+02
   2.000e+01    2.7552643e+04  1.2320757e+02
   1.200e+01    2.7523435e+04  1.2314686e+02
   1.600e+01    2.7659505e+04  1.2342737e+02
   3.600e+01    2.7581161e+04  1.2365007e+02
   2.400e+01    2.7299100e+04  1.2274644e+02
   8.000e+00    2.7334929e+04  1.2285542e+02
