# ***
# *** The fit converged successfully 
# ***
# X2 of the fit  :  1.65755e+05
# Free Parameters:           23
# Data Points    :        12087
#   F2(ppm)     F1(ppm)        Data        Calc 
 7.6124e+00  1.1390e+02  5.8089e+03  1.4482e+03 
 7.6164e+00  1.1390e+02  8.7007e+03  1.8683e+03 
 7.6203e+00  1.1390e+02  9.9201e+03  2.3172e+03 
 7.6242e+00  1.1390e+02  9.9928e+03  2.7570e+03 
 7.6281e+00  1.1390e+02  9.9446e+03  3.1406e+03 
 7.6320e+00  1.1390e+02  1.0746e+04  3.4167e+03 
 7.6359e+00  1.1390e+02  1.3005e+04  3.5415e+03 
 7.6398e+00  1.1390e+02  1.4694e+04  3.4925e+03 
 7.6437e+00  1.1390e+02  1.5069e+04  3.2787e+03 
 7.6476e+00  1.1390e+02  1.5097e+04  2.9364e+03 
 7.6515e+00  1.1390e+02  1.5275e+04  2.5152e+03 
 7.6554e+00  1.1390e+02  1.5607e+04  2.0650e+03 
 7.6594e+00  1.1390e+02  1.5760e+04  1.6283e+03 
  
 7.5929e+00  1.1394e+02  9.0220e+03  3.2280e+02 
 7.5968e+00  1.1394e+02  1.0278e+04  4.7039e+02 
 7.6007e+00  1.1394e+02  1.0501e+04  6.8128e+02 
 7.6046e+00  1.1394e+02  7.1051e+03  9.6865e+02 
 7.6085e+00  1.1394e+02  3.3010e+03  1.3402e+03 
 7.6124e+00  1.1394e+02  4.8549e+03  1.7941e+03 
 7.6164e+00  1.1394e+02  8.6853e+03  2.3146e+03 
 7.6203e+00  1.1394e+02  1.1652e+04  2.8707e+03 
 7.6242e+00  1.1394e+02  1.3062e+04  3.4156e+03 
 7.6281e+00  1.1394e+02  1.3553e+04  3.8908e+03 
 7.6320e+00  1.1394e+02  1.4342e+04  4.2329e+03 
 7.6359e+00  1.1394e+02  1.5763e+04  4.3874e+03 
 7.6398e+00  1.1394e+02  1.5751e+04  4.3267e+03 
 7.6437e+00  1.1394e+02  1.4719e+04  4.0619e+03 
 7.6476e+00  1.1394e+02  1.3717e+04  3.6378e+03 
 7.6515e+00  1.1394e+02  1.3243e+04  3.1160e+03 
 7.6554e+00  1.1394e+02  1.3336e+04  2.5583e+03 
 7.6594e+00  1.1394e+02  1.3679e+04  2.0173e+03 
 7.6633e+00  1.1394e+02  1.3815e+04  1.5311e+03 
 7.6672e+00  1.1394e+02  1.3343e+04  1.1222e+03 
 7.6711e+00  1.1394e+02  1.1958e+04  7.9816e+02 
 7.6750e+00  1.1394e+02  9.6292e+03  5.5488e+02 
 7.6789e+00  1.1394e+02  6.6404e+03  3.8114e+02 
  
 7.5851e+00  1.1399e+02  1.1750e+04  2.0366e+02 
 7.5890e+00  1.1399e+02  1.0844e+04  2.8590e+02 
 7.5929e+00  1.1399e+02  9.4813e+03  4.1253e+02 
 7.5968e+00  1.1399e+02  8.7328e+03  6.0115e+02 
 7.6007e+00  1.1399e+02  8.6122e+03  8.7067e+02 
 7.6046e+00  1.1399e+02  8.0945e+03  1.2379e+03 
 7.6085e+00  1.1399e+02  5.8115e+03  1.7128e+03 
 7.6124e+00  1.1399e+02  5.3512e+03  2.2928e+03 
 7.6164e+00  1.1399e+02  8.3359e+03  2.9580e+03 
 7.6203e+00  1.1399e+02  1.2382e+04  3.6686e+03 
 7.6242e+00  1.1399e+02  1.5233e+04  4.3650e+03 
 7.6281e+00  1.1399e+02  1.5950e+04  4.9723e+03 
 7.6320e+00  1.1399e+02  1.4859e+04  5.4095e+03 
 7.6359e+00  1.1399e+02  1.2111e+04  5.6070e+03 
 7.6398e+00  1.1399e+02  8.2228e+03  5.5295e+03 
 7.6437e+00  1.1399e+02  4.8211e+03  5.1910e+03 
 7.6476e+00  1.1399e+02  2.3466e+03  4.6491e+03 
 7.6515e+00  1.1399e+02  1.0018e+03  3.9822e+03 
 7.6554e+00  1.1399e+02  7.8415e+02  3.2694e+03 
 7.6594e+00  1.1399e+02  1.4750e+03  2.5780e+03 
 7.6633e+00  1.1399e+02  2.6982e+03  1.9568e+03 
 7.6672e+00  1.1399e+02  3.9181e+03  1.4342e+03 
