# ***
# *** The fit converged successfully 
# ***
# X2 of the fit  :  2.63621e+04
# Free Parameters:           23
# Data Points    :        12087
#   F2(ppm)     F1(ppm)        Data        Calc 
 9.7466e+00  1.1587e+02  1.5558e+02  6.0949e+02 
 9.7505e+00  1.1587e+02  1.5982e+03  7.4959e+02 
 9.7544e+00  1.1587e+02  3.2653e+03  8.9414e+02 
 9.7583e+00  1.1587e+02  5.1416e+03  1.0315e+03 
 9.7622e+00  1.1587e+02  7.0639e+03  1.1472e+03 
 9.7662e+00  1.1587e+02  8.3463e+03  1.2253e+03 
 9.7701e+00  1.1587e+02  8.2279e+03  1.2530e+03 
 9.7740e+00  1.1587e+02  7.4718e+03  1.2249e+03 
 9.7779e+00  1.1587e+02  6.8620e+03  1.1464e+03 
 9.7818e+00  1.1587e+02  6.0793e+03  1.0305e+03 
 9.7857e+00  1.1587e+02  4.7559e+03  8.9299e+02 
 9.7896e+00  1.1587e+02  2.8262e+03  7.4844e+02 
 9.7935e+00  1.1587e+02  4.1250e+02  6.0841e+02 
  
 9.7271e+00  1.1592e+02 -3.3029e+03  1.8977e+02 
 9.7310e+00  1.1592e+02 -2.6131e+03  2.5484e+02 
 9.7349e+00  1.1592e+02 -1.5009e+03  3.4078e+02 
 9.7388e+00  1.1592e+02 -1.4672e+02  4.4996e+02 
 9.7427e+00  1.1592e+02  1.2607e+03  5.8280e+02 
 9.7466e+00  1.1592e+02  2.5611e+03  7.3689e+02 
 9.7505e+00  1.1592e+02  3.6098e+03  9.0628e+02 
 9.7544e+00  1.1592e+02  4.4153e+03  1.0810e+03 
 9.7583e+00  1.1592e+02  5.1412e+03  1.2471e+03 
 9.7622e+00  1.1592e+02  5.9999e+03  1.3870e+03 
 9.7662e+00  1.1592e+02  6.8096e+03  1.4815e+03 
 9.7701e+00  1.1592e+02  6.5333e+03  1.5149e+03 
 9.7740e+00  1.1592e+02  4.9475e+03  1.4809e+03 
 9.7779e+00  1.1592e+02  3.2328e+03  1.3860e+03 
 9.7818e+00  1.1592e+02  1.8672e+03  1.2459e+03 
 9.7857e+00  1.1592e+02  7.4468e+02  1.0797e+03 
 9.7896e+00  1.1592e+02 -2.3472e+02  9.0488e+02 
 9.7935e+00  1.1592e+02 -1.0854e+03  7.3558e+02 
 9.7974e+00  1.1592e+02 -1.7565e+03  5.8165e+02 
 9.8013e+00  1.1592e+02 -2.1704e+03  4.4899e+02 
 9.8052e+00  1.1592e+02 -2.2623e+03  3.4000e+02 
 9.8091e+00  1.1592e+02 -1.9414e+03  2.5423e+02 
 9.8131e+00  1.1592e+02 -1.1359e+03  1.8932e+02 
  
 9.7192e+00  1.1597e+02 -5.3722e+03  1.3345e+02 
 9.7232e+00  1.1597e+02 -4.6012e+03  1.7527e+02 
 9.7271e+00  1.1597e+02 -3.2333e+03  2.3399e+02 
 9.7310e+00  1.1597e+02 -1.3949e+03  3.1422e+02 
 9.7349e+00  1.1597e+02  6.8667e+02  4.2019e+02 
 9.7388e+00  1.1597e+02  2.5754e+03  5.5482e+02 
 9.7427e+00  1.1597e+02  3.7932e+03  7.1862e+02 
 9.7466e+00  1.1597e+02  4.1488e+03  9.0861e+02 
 9.7505e+00  1.1597e+02  3.6440e+03  1.1175e+03 
 9.7544e+00  1.1597e+02  2.4390e+03  1.3330e+03 
