# ***
# *** The fit converged successfully 
# ***
# X2 of the fit  :  1.43687e+05
# Free Parameters:           23
# Data Points    :        12087
#   F2(ppm)     F1(ppm)        Data        Calc 
 7.7962e+00  1.2238e+02  2.5242e+03 -3.7419e+03 
 7.8001e+00  1.2238e+02  8.5398e+02 -5.0710e+03 
 7.8040e+00  1.2238e+02 -9.8273e+02 -6.4879e+03 
 7.8079e+00  1.2238e+02 -3.0018e+03 -7.8362e+03 
 7.8118e+00  1.2238e+02 -4.0958e+03 -8.9346e+03 
 7.8157e+00  1.2238e+02 -3.7823e+03 -9.6156e+03 
 7.8196e+00  1.2238e+02 -1.8156e+03 -9.7677e+03 
 7.8235e+00  1.2238e+02  9.4067e+02 -9.3649e+03 
 7.8274e+00  1.2238e+02  3.0362e+03 -8.4750e+03 
 7.8313e+00  1.2238e+02  2.7219e+03 -7.2397e+03 
 7.8352e+00  1.2238e+02  6.0518e+02 -5.8383e+03 
 7.8392e+00  1.2238e+02 -9.5159e+02 -4.4447e+03 
 7.8431e+00  1.2238e+02 -1.8784e+03 -3.1948e+03 
  
 7.7766e+00  1.2243e+02  3.4658e+04 -4.3097e+02 
 7.7805e+00  1.2243e+02  2.7397e+04 -7.7555e+02 
 7.7844e+00  1.2243e+02  2.2943e+04 -1.3204e+03 
 7.7883e+00  1.2243e+02  1.9742e+04 -2.1246e+03 
 7.7923e+00  1.2243e+02  1.5924e+04 -3.2292e+03 
 7.7962e+00  1.2243e+02  1.1667e+04 -4.6349e+03 
 7.8001e+00  1.2243e+02  7.2379e+03 -6.2811e+03 
 7.8040e+00  1.2243e+02  2.6894e+03 -8.0362e+03 
 7.8079e+00  1.2243e+02 -1.0915e+03 -9.7063e+03 
 7.8118e+00  1.2243e+02 -2.5054e+03 -1.1067e+04 
 7.8157e+00  1.2243e+02 -1.4152e+03 -1.1910e+04 
 7.8196e+00  1.2243e+02  1.2552e+03 -1.2099e+04 
 7.8235e+00  1.2243e+02  4.6140e+03 -1.1600e+04 
 7.8274e+00  1.2243e+02  7.7147e+03 -1.0498e+04 
 7.8313e+00  1.2243e+02  9.0621e+03 -8.9675e+03 
 7.8352e+00  1.2243e+02  6.9338e+03 -7.2316e+03 
 7.8392e+00  1.2243e+02  3.4988e+03 -5.5055e+03 
 7.8431e+00  1.2243e+02  9.2767e+02 -3.9572e+03 
 7.8470e+00  1.2243e+02 -2.1111e+02 -2.6857e+03 
 7.8509e+00  1.2243e+02 -6.7027e+02 -1.7215e+03 
 7.8548e+00  1.2243e+02 -5.3693e+02 -1.0425e+03 
 7.8587e+00  1.2243e+02 -9.9864e+02 -5.9691e+02 
 7.8626e+00  1.2243e+02 -1.3024e+03 -3.2360e+02 
  
 7.7688e+00  1.2248e+02  6.4581e+04 -1.4438e+02 
 7.7727e+00  1.2248e+02  5.0838e+04 -2.8775e+02 
 7.7766e+00  1.2248e+02  4.3803e+04 -5.4616e+02 
 7.7805e+00  1.2248e+02  4.0626e+04 -9.8284e+02 
 7.7844e+00  1.2248e+02  3.3818e+04 -1.6733e+03 
 7.7883e+00  1.2248e+02  2.7147e+04 -2.6925e+03 
 7.7923e+00  1.2248e+02  2.1707e+04 -4.0924e+03 
 7.7962e+00  1.2248e+02  1.6346e+04 -5.8737e+03 
 7.8001e+00  1.2248e+02  9.7809e+03 -7.9600e+03 
 7.8040e+00  1.2248e+02  2.7545e+03 -1.0184e+04 
 7.8079e+00  1.2248e+02 -3.1484e+03 -1.2301e+04 
 7.8118e+00  1.2248e+02 -6.8280e+03 -1.4025e+04 
 7.8157e+00  1.2248e+02 -8.3058e+03 -1.5094e+04 
 7.8196e+00  1.2248e+02 -8.9145e+03 -1.5332e+04 
