#
#       Peak Name  Overlap_group
#          41N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   115.129     6.854
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.1512989e+02  6.2365800e-05 
# w1(Hz)        9.9022637e+00  8.9533182e-03 
# g1            8.8883182e-01  4.0233401e-03 
# f02(ppm)      6.8547731e+00  1.3330048e-05 
# w2(Hz)        2.0677298e+01  1.9556405e-02 
# g2            7.9749133e-01  3.9886439e-03 
############################################
#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    3.3118902e+04  7.2691444e+01
   4.000e+01    2.3361185e+04  6.1553494e+01
   2.000e+00    1.9107859e+04  5.7432253e+01
   3.600e+01    2.3159358e+04  6.1343659e+01
   4.000e+00    1.9357697e+04  5.7656856e+01
   3.200e+01    2.3042921e+04  6.1223427e+01
   6.000e+00    1.9195741e+04  5.7510416e+01
   2.800e+01    2.2605953e+04  6.0779646e+01
   8.000e+00    1.9561323e+04  5.7845179e+01
   2.400e+01    2.2511661e+04  6.0687288e+01
   1.000e+01    1.9996172e+04  5.8248028e+01
   2.000e+01    2.1895153e+04  6.0072218e+01
   1.200e+01    2.0037015e+04  5.8284059e+01
   1.600e+01    2.1394908e+04  5.9577701e+01
   3.600e+01    2.3457775e+04  6.1649113e+01
   2.400e+01    2.2275088e+04  6.0446695e+01
   8.000e+00    1.9489009e+04  5.7776966e+01
