#
#       Peak Name  Overlap_group
#          51N-HN              5
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   123.210     7.490
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.2320704e+02  6.2591421e-05 
# w1(Hz)        8.6351701e+00  7.0766803e-03 
# g1            1.1039150e+00  4.3296425e-03 
# f02(ppm)      7.4884586e+00  2.2543999e-05 
# w2(Hz)        1.9971035e+01  2.3073367e-02 
# g2            1.0185945e+00  6.3503797e-03 
############################################
#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    3.2368821e+04  1.0203534e+02
   4.000e+01    2.3275068e+04  8.1042662e+01
   2.000e+00    2.0836146e+04  7.5654358e+01
   3.600e+01    2.3170242e+04  8.0813595e+01
   4.000e+00    2.0495670e+04  7.4928272e+01
   3.200e+01    2.2959457e+04  8.0354954e+01
   6.000e+00    2.0789385e+04  7.5474335e+01
   2.800e+01    2.2712255e+04  7.9728441e+01
   8.000e+00    2.1330631e+04  7.6723718e+01
   2.400e+01    2.2545161e+04  7.9387754e+01
   1.000e+01    2.1854946e+04  7.7756397e+01
   2.000e+01    2.2513891e+04  7.9251368e+01
   1.200e+01    2.1767517e+04  7.7602386e+01
   1.600e+01    2.2237594e+04  7.8636964e+01
   3.600e+01    2.2918816e+04  8.0352189e+01
   2.400e+01    2.2480938e+04  7.9333920e+01
   8.000e+00    2.1163749e+04  7.6433048e+01
