#
#       Peak Name  Overlap_group
#           5N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   124.510     8.346
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.2450917e+02  3.7852852e-05 
# w1(Hz)        8.7526823e+00  5.2243171e-03 
# g1            1.0471727e+00  3.0247928e-03 
# f02(ppm)      8.3463241e+00  8.0675552e-06 
# w2(Hz)        1.8486476e+01  1.1017404e-02 
# g2            1.0899925e+00  3.2202765e-03 
############################################
#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    2.0681747e+04  3.4888598e+01
   4.000e+01    1.5209225e+04  3.0249129e+01
   2.000e+00    1.5451549e+04  3.0437714e+01
   3.600e+01    1.5311794e+04  3.0328718e+01
   4.000e+00    1.5454928e+04  3.0440416e+01
   3.200e+01    1.5189125e+04  3.0233706e+01
   6.000e+00    1.5298027e+04  3.0318299e+01
   2.800e+01    1.5261420e+04  3.0289583e+01
   8.000e+00    1.5300834e+04  3.0319875e+01
   2.400e+01    1.5241837e+04  3.0274355e+01
   1.000e+01    1.5406317e+04  3.0402518e+01
   2.000e+01    1.5247421e+04  3.0279104e+01
   1.200e+01    1.5171379e+04  3.0220170e+01
   1.600e+01    1.5157532e+04  3.0209525e+01
   3.600e+01    1.5219390e+04  3.0257362e+01
   2.400e+01    1.5261404e+04  3.0289519e+01
   8.000e+00    1.5290795e+04  3.0312641e+01
