# ***
# *** The fit converged successfully 
# ***
# X2 of the fit  :  4.76869e+05
# Free Parameters:           46
# Data Points    :        17051
#   F2(ppm)     F1(ppm)        Data        Calc 
 7.8548e+00  1.1838e+02 -9.3189e+03  7.3023e+02 
 7.8587e+00  1.1838e+02 -6.0234e+03  9.6827e+02 
 7.8626e+00  1.1838e+02 -2.3287e+03  1.2287e+03 
 7.8665e+00  1.1838e+02  1.5627e+03  1.4871e+03 
 7.8704e+00  1.1838e+02  5.3465e+03  1.7113e+03 
 7.8743e+00  1.1838e+02  8.4663e+03  1.8655e+03 
 7.8782e+00  1.1838e+02  1.0857e+04  1.9153e+03 
 7.8822e+00  1.1838e+02  1.3459e+04  1.8321e+03 
 7.8861e+00  1.1838e+02  1.6073e+04  1.5930e+03 
 7.8900e+00  1.1838e+02  1.6965e+04  1.1717e+03 
 7.8939e+00  1.1838e+02  1.5870e+04  5.2708e+02 
 7.8978e+00  1.1838e+02  1.3042e+04 -4.0341e+02 
 7.9017e+00  1.1838e+02  8.4617e+03 -1.6967e+03 
 7.9095e+00  1.1838e+02 -5.3674e+03 -5.6008e+03 
 7.9134e+00  1.1838e+02 -1.6989e+04 -8.1705e+03 
 7.9173e+00  1.1838e+02 -2.3690e+04 -1.0950e+04 
 7.9212e+00  1.1838e+02 -1.6660e+04 -1.3648e+04 
 7.9251e+00  1.1838e+02 -9.0763e+03 -1.5911e+04 
 7.9291e+00  1.1838e+02 -6.4406e+03 -1.7411e+04 
 7.9330e+00  1.1838e+02 -7.0122e+03 -1.7925e+04 
 7.9369e+00  1.1838e+02 -9.2933e+03 -1.7382e+04 
 7.9408e+00  1.1838e+02 -1.3487e+04 -1.5867e+04 
 7.9447e+00  1.1838e+02 -1.9225e+04 -1.3614e+04 
 7.9486e+00  1.1838e+02 -2.5511e+04 -1.0963e+04 
 7.9525e+00  1.1838e+02 -3.1279e+04 -8.2734e+03 
 7.9564e+00  1.1838e+02 -3.3413e+04 -5.8418e+03 
  
 7.8352e+00  1.1843e+02 -2.7034e+03  1.5205e+02 
 7.8392e+00  1.1843e+02 -5.7492e+03  2.1675e+02 
 7.8431e+00  1.1843e+02 -7.8155e+03  3.1500e+02 
 7.8470e+00  1.1843e+02 -6.9797e+03  4.5679e+02 
 7.8509e+00  1.1843e+02 -5.9716e+03  6.4978e+02 
 7.8548e+00  1.1843e+02 -4.7202e+03  8.9593e+02 
 7.8587e+00  1.1843e+02 -4.0971e+03  1.1881e+03 
 7.8626e+00  1.1843e+02 -3.1716e+03  1.5079e+03 
 7.8665e+00  1.1843e+02 -1.6975e+03  1.8250e+03 
 7.8704e+00  1.1843e+02  4.1823e+02  2.1002e+03 
