#
#       Peak Name  Overlap_group
#          16N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   119.766     7.950
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.1976313e+02  6.0412229e-05 
# w1(Hz)        9.0819705e+00  8.2454287e-03 
# g1            1.1160722e+00  4.8998602e-03 
# f02(ppm)      7.9490990e+00  1.3068553e-05 
# w2(Hz)        1.9194744e+01  1.8119198e-02 
# g2            1.0236153e+00  4.8443220e-03 
############################################
#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    3.3088293e+04  8.4288349e+01
   4.000e+01    2.2786910e+04  7.0373565e+01
   2.000e+00    2.2406228e+04  6.9914436e+01
   3.600e+01    2.2928914e+04  7.0545520e+01
   4.000e+00    2.2872650e+04  7.0477029e+01
   3.200e+01    2.2613928e+04  7.0164012e+01
   6.000e+00    2.2694044e+04  7.0261833e+01
   2.800e+01    2.2662158e+04  7.0223492e+01
   8.000e+00    2.2635893e+04  7.0191352e+01
   2.400e+01    2.2878253e+04  7.0484636e+01
   1.000e+01    2.2870252e+04  7.0474665e+01
   2.000e+01    2.2801280e+04  7.0390354e+01
   1.200e+01    2.2666718e+04  7.0227266e+01
   1.600e+01    2.2675610e+04  7.0238409e+01
   3.600e+01    2.2788827e+04  7.0376194e+01
   2.400e+01    2.2461152e+04  6.9980672e+01
   8.000e+00    2.2541065e+04  7.0076581e+01
