#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    7.8939996e+03  1.1879853e+01
   1.000e+00    3.7217732e+03  9.1179044e+00
   2.000e+00    3.8861575e+03  9.1996065e+00
   3.000e+00    4.0904067e+03  9.3049651e+00
   4.000e+00    4.2691336e+03  9.4005470e+00
   5.000e+00    4.3517909e+03  9.4457929e+00
   6.000e+00    4.4429894e+03  9.4964633e+00
   8.000e+00    4.6100905e+03  9.5913037e+00
   1.000e+01    4.6265234e+03  9.6007677e+00
   1.200e+01    4.6503213e+03  9.6145165e+00
   1.400e+01    4.6746935e+03  9.6286497e+00
   1.600e+01    4.7290724e+03  9.6603742e+00
   1.800e+01    4.7182948e+03  9.6540657e+00
   2.000e+01    4.7196054e+03  9.6548322e+00
   2.200e+01    4.7539825e+03  9.6749941e+00
   2.400e+01    4.7227064e+03  9.6566467e+00
   2.600e+01    4.7627987e+03  9.6801814e+00
   3.000e+01    4.7901199e+03  9.6963002e+00
   1.000e+00    3.7640987e+03  9.1386726e+00
   3.000e+01    4.7689157e+03  9.6837846e+00
