#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    1.0259480e+07  1.0259480e+05
   4.000e+01    5.3677599e+06  5.3677599e+04
   1.000e+00    3.7477880e+06  3.7477880e+04
   3.600e+01    5.3462150e+06  5.3462150e+04
   2.000e+00    3.7785665e+06  3.7785665e+04
   3.200e+01    5.3616042e+06  5.3616042e+04
   3.000e+00    3.7077761e+06  3.7077761e+04
   3.000e+01    5.3390334e+06  5.3390334e+04
   4.000e+00    3.7252172e+06  3.7252172e+04
   2.800e+01    5.3308258e+06  5.3308258e+04
   5.000e+00    3.8914208e+06  3.8914208e+04
   2.600e+01    5.3482669e+06  5.3482669e+04
   6.000e+00    4.1920235e+06  4.1920235e+04
   2.400e+01    5.2723468e+06  5.2723468e+04
   7.000e+00    4.4095245e+06  4.4095245e+04
   2.200e+01    5.2641392e+06  5.2641392e+04
   8.000e+00    4.4074726e+06  4.4074726e+04
   2.000e+01    5.1543628e+06  5.1543628e+04
   9.000e+00    4.5911173e+06  4.5911173e+04
   1.800e+01    5.2374645e+06  5.2374645e+04
   1.000e+01    4.7645025e+06  4.7645025e+04
   1.600e+01    5.0394566e+06  5.0394566e+04
   1.100e+01    4.7173089e+06  4.7173089e+04
   1.400e+01    5.0281711e+06  5.0281711e+04
   1.200e+01    4.8568378e+06  4.8568378e+04
   1.000e+00    3.7765146e+06  3.7765146e+04
   4.000e+01    5.3287739e+06  5.3287739e+04
   2.000e+00    3.6749457e+06  3.6749457e+04
   3.600e+01    5.3380074e+06  5.3380074e+04
