#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    1.1898470e+07  1.1898470e+05
   4.000e+01    8.2563483e+06  8.2563483e+04
   1.000e+00    6.3787698e+06  6.3787698e+04
   3.600e+01    8.2884742e+06  8.2884742e+04
   2.000e+00    6.4120855e+06  6.4120855e+04
   3.200e+01    8.2979930e+06  8.2979930e+04
   3.000e+00    7.0926780e+06  7.0926780e+04
   3.000e+01    8.0838205e+06  8.0838205e+04
   4.000e+00    7.2390291e+06  7.2390291e+04
   2.800e+01    8.3860417e+06  8.3860417e+04
   5.000e+00    7.5495792e+06  7.5495792e+04
   2.600e+01    8.1052378e+06  8.1052378e+04
   6.000e+00    7.5317315e+06  7.5317315e+04
   2.400e+01    8.2051849e+06  8.2051849e+04
   7.000e+00    7.7804095e+06  7.7804095e+04
   2.200e+01    8.0921494e+06  8.0921494e+04
   8.000e+00    7.7732705e+06  7.7732705e+04
   2.000e+01    8.3051321e+06  8.3051321e+04
   9.000e+00    7.8886856e+06  7.8886856e+04
   1.800e+01    8.0278977e+06  8.0278977e+04
   1.000e+01    7.8458511e+06  7.8458511e+04
   1.600e+01    8.1671098e+06  8.1671098e+04
   1.100e+01    8.0100500e+06  8.0100500e+04
   1.400e+01    7.9814937e+06  7.9814937e+04
   1.200e+01    8.1694895e+06  8.1694895e+04
   1.000e+00    6.5191717e+06  6.5191717e+04
   4.000e+01    8.3610549e+06  8.3610549e+04
   2.000e+00    6.5251209e+06  6.5251209e+04
   3.600e+01    8.1932864e+06  8.1932864e+04
