#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    1.4136553e+05  1.0835452e+03
   2.400e+01    9.3769514e+04  8.4633879e+02
   2.000e+00    8.7310191e+04  8.1819085e+02
   2.200e+01    9.3469567e+04  8.4525938e+02
   4.000e+00    8.8020976e+04  8.2157014e+02
   2.000e+01    9.2800214e+04  8.4220838e+02
   6.000e+00    8.9568824e+04  8.2802885e+02
   1.800e+01    9.1932755e+04  8.3857523e+02
   8.000e+00    9.0178983e+04  8.3067673e+02
   1.600e+01    9.0869955e+04  8.3380666e+02
   1.000e+01    9.0154444e+04  8.3066041e+02
   1.400e+01    9.0968546e+04  8.3435824e+02
   1.200e+01    9.0959057e+04  8.3405293e+02
   4.000e+00    8.8287273e+04  8.2253188e+02
   1.600e+01    9.1926893e+04  8.3814943e+02
