#
#       Peak Name  Overlap_group
#          16N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   120.688     7.858
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.2069327e+02  5.0651650e-05 
# w1(Hz)        1.0473793e+01  7.0634471e-03 
# g1            1.0297173e+00  3.4240280e-03 
# f02(ppm)      7.8561512e+00  9.1456601e-06 
# w2(Hz)        1.8626937e+01  1.2669898e-02 
# g2            1.0184308e+00  3.4610320e-03 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    4.4163235e+04  9.0370465e+01
   3.000e+01    3.8296208e+04  8.5155736e+01
   2.000e+00    3.8005621e+04  8.4908929e+01
   2.800e+01    3.8231248e+04  8.5099449e+01
   4.000e+00    3.8113929e+04  8.5000699e+01
   2.600e+01    3.8327452e+04  8.5182901e+01
   6.000e+00    3.8387474e+04  8.5233142e+01
   2.400e+01    3.8219302e+04  8.5090281e+01
   8.000e+00    3.8163693e+04  8.5043547e+01
   2.200e+01    3.8329278e+04  8.5183711e+01
   1.000e+01    3.8171261e+04  8.5049202e+01
   2.000e+01    3.8341877e+04  8.5194392e+01
   1.200e+01    3.8141877e+04  8.5024457e+01
   1.800e+01    3.8119447e+04  8.5006599e+01
   1.400e+01    3.8020244e+04  8.4921776e+01
   1.600e+01    3.8122835e+04  8.5008568e+01
   2.800e+01    3.8208600e+04  8.5081371e+01
   1.200e+01    3.8180608e+04  8.5056606e+01
