#
#       Peak Name  Overlap_group
#          66N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   120.474     8.057
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.2048539e+02  6.4918380e-05 
# w1(Hz)        1.0466492e+01  9.1027617e-03 
# g1            1.0055676e+00  4.3271878e-03 
# f02(ppm)      8.0555427e+00  1.1634492e-05 
# w2(Hz)        1.8446952e+01  1.6236262e-02 
# g2            9.7949395e-01  4.3242007e-03 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    4.2261025e+04  1.0881413e+02
   3.000e+01    3.6175389e+04  1.0197888e+02
   2.000e+00    3.5185131e+04  1.0092811e+02
   2.800e+01    3.6156238e+04  1.0195881e+02
   4.000e+00    3.5382180e+04  1.0113631e+02
   2.600e+01    3.6056069e+04  1.0185222e+02
   6.000e+00    3.5513480e+04  1.0127551e+02
   2.400e+01    3.6153218e+04  1.0195521e+02
   8.000e+00    3.5574903e+04  1.0134033e+02
   2.200e+01    3.6022548e+04  1.0181538e+02
   1.000e+01    3.5572884e+04  1.0133783e+02
   2.000e+01    3.5818791e+04  1.0159920e+02
   1.200e+01    3.5652319e+04  1.0142169e+02
   1.800e+01    3.5747507e+04  1.0152402e+02
   1.400e+01    3.5907112e+04  1.0169300e+02
   1.600e+01    3.5807563e+04  1.0158638e+02
   2.800e+01    3.6247034e+04  1.0205557e+02
   1.200e+01    3.5509325e+04  1.0127038e+02
