#
#       Peak Name  Overlap_group
#          24N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   123.394     7.616
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.2339564e+02  5.3807158e-05 
# w1(Hz)        9.0670456e+00  7.3924491e-03 
# g1            1.0760904e+00  4.2468276e-03 
# f02(ppm)      7.6142797e+00  1.1275459e-05 
# w2(Hz)        1.8459553e+01  1.5869683e-02 
# g2            9.3816593e-01  4.0675810e-03 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    4.2537728e+04  1.0666512e+02
   3.000e+01    3.6821606e+04  1.0058399e+02
   2.000e+00    3.7011443e+04  1.0077721e+02
   2.800e+01    3.6913850e+04  1.0067846e+02
   4.000e+00    3.6634497e+04  1.0039473e+02
   2.600e+01    3.6926159e+04  1.0069083e+02
   6.000e+00    3.7059884e+04  1.0082699e+02
   2.400e+01    3.6727073e+04  1.0048916e+02
   8.000e+00    3.6984189e+04  1.0075051e+02
   2.200e+01    3.6921874e+04  1.0068621e+02
   1.000e+01    3.7109499e+04  1.0087906e+02
   2.000e+01    3.7021339e+04  1.0078774e+02
   1.200e+01    3.6961219e+04  1.0072557e+02
   1.800e+01    3.6852928e+04  1.0061554e+02
   1.400e+01    3.6816688e+04  1.0057891e+02
   1.600e+01    3.6909630e+04  1.0067369e+02
   2.800e+01    3.6951151e+04  1.0071647e+02
   1.200e+01    3.6900465e+04  1.0066660e+02
