#
#       Peak Name  Overlap_group
#          23N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   121.045     8.343
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.2104945e+02  1.1844241e-04 
# w1(Hz)        9.8811274e+00  1.6688489e-02 
# g1            9.7058594e-01  8.0930427e-03 
# f02(ppm)      8.3439159e+00  2.2154059e-05 
# w2(Hz)        1.8494463e+01  3.0116108e-02 
# g2            1.1146137e+00  8.9910290e-03 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    4.2497591e+04  2.1483976e+02
   3.000e+01    3.7086803e+04  2.0290216e+02
   2.000e+00    3.6455078e+04  2.0157578e+02
   2.800e+01    3.7048582e+04  2.0282631e+02
   4.000e+00    3.6645104e+04  2.0197793e+02
   2.600e+01    3.7207956e+04  2.0316426e+02
   6.000e+00    3.6683041e+04  2.0205569e+02
   2.400e+01    3.6926024e+04  2.0256857e+02
   8.000e+00    3.6682814e+04  2.0205774e+02
   2.200e+01    3.6959278e+04  2.0263836e+02
   1.000e+01    3.6701842e+04  2.0209655e+02
   2.000e+01    3.6776208e+04  2.0224939e+02
   1.200e+01    3.6728344e+04  2.0214893e+02
   1.800e+01    3.6981846e+04  2.0268460e+02
   1.400e+01    3.6709047e+04  2.0211207e+02
   1.600e+01    3.6968967e+04  2.0265978e+02
   2.800e+01    3.6939735e+04  2.0259806e+02
   1.200e+01    3.6665519e+04  2.0202339e+02
