#
#       Peak Name  Overlap_group
#          57N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   122.347     6.601
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.2234428e+02  7.9875052e-05 
# w1(Hz)        1.1008565e+01  1.1121055e-02 
# g1            1.0657689e+00  5.3692016e-03 
# f02(ppm)      6.5994634e+00  2.7681293e-05 
# w2(Hz)        3.3897447e+01  5.0281552e-02 
# g2            2.9979631e-01  4.6184798e-03 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    1.8352590e+04  5.6418909e+01
   3.000e+01    1.5566828e+04  5.2565812e+01
   2.000e+00    1.5630674e+04  5.2650545e+01
   2.800e+01    1.5507578e+04  5.2487865e+01
   4.000e+00    1.5833425e+04  5.2918811e+01
   2.600e+01    1.5665994e+04  5.2696279e+01
   6.000e+00    1.5331999e+04  5.2258198e+01
   2.400e+01    1.5666783e+04  5.2697451e+01
   8.000e+00    1.5728103e+04  5.2779413e+01
   2.200e+01    1.5704438e+04  5.2747774e+01
   1.000e+01    1.5355432e+04  5.2288927e+01
   2.000e+01    1.4974454e+04  5.1796159e+01
   1.200e+01    1.5353358e+04  5.2285884e+01
   1.800e+01    1.5737829e+04  5.2792540e+01
   1.400e+01    1.5616816e+04  5.2632552e+01
   1.600e+01    1.5535164e+04  5.2523096e+01
   2.800e+01    1.5399099e+04  5.2346063e+01
   1.200e+01    1.5686827e+04  5.2724854e+01
