#
#       Peak Name  Overlap_group
#          44N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   121.671     7.119
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.2166930e+02  8.9730876e-05 
# w1(Hz)        1.0137175e+01  1.2403900e-02 
# g1            1.0677791e+00  6.3996235e-03 
# f02(ppm)      7.1224197e+00  1.6661578e-05 
# w2(Hz)        1.8296755e+01  2.3407319e-02 
# g2            9.4267385e-01  6.0788933e-03 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    4.2439982e+04  1.6000460e+02
   3.000e+01    3.7333286e+04  1.5184297e+02
   2.000e+00    3.6642356e+04  1.5079085e+02
   2.800e+01    3.7627688e+04  1.5229714e+02
   4.000e+00    3.6908557e+04  1.5119801e+02
   2.600e+01    3.7452617e+04  1.5202927e+02
   6.000e+00    3.7169923e+04  1.5159832e+02
   2.400e+01    3.7540808e+04  1.5216491e+02
   8.000e+00    3.7151594e+04  1.5156614e+02
   2.200e+01    3.7348322e+04  1.5186872e+02
   1.000e+01    3.7167074e+04  1.5159170e+02
   2.000e+01    3.7501536e+04  1.5210329e+02
   1.200e+01    3.7251833e+04  1.5172401e+02
   1.800e+01    3.7278334e+04  1.5176121e+02
   1.400e+01    3.7185432e+04  1.5161912e+02
   1.600e+01    3.7255796e+04  1.5172815e+02
   2.800e+01    3.7440794e+04  1.5201299e+02
   1.200e+01    3.7460729e+04  1.5204444e+02
