#
#       Peak Name  Overlap_group
#          17N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   125.418     7.915
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.2542743e+02  5.5557001e-05 
# w1(Hz)        1.0860852e+01  7.9234370e-03 
# g1            9.3112022e-01  3.4080857e-03 
# f02(ppm)      7.9132934e+00  9.3755511e-06 
# w2(Hz)        1.8373314e+01  1.2811273e-02 
# g2            1.0848024e+00  3.7505143e-03 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    4.4708597e+04  9.5734258e+01
   3.000e+01    3.8810621e+04  9.0295729e+01
   2.000e+00    3.8513022e+04  9.0034644e+01
   2.800e+01    3.8975762e+04  9.0441777e+01
   4.000e+00    3.8518692e+04  9.0038683e+01
   2.600e+01    3.9094555e+04  9.0546095e+01
   6.000e+00    3.8637453e+04  9.0142284e+01
   2.400e+01    3.8879775e+04  9.0356273e+01
   8.000e+00    3.8706191e+04  9.0201915e+01
   2.200e+01    3.8871857e+04  9.0349839e+01
   1.000e+01    3.8577068e+04  9.0089580e+01
   2.000e+01    3.8887357e+04  9.0363250e+01
   1.200e+01    3.8903066e+04  9.0376845e+01
   1.800e+01    3.8884155e+04  9.0360058e+01
   1.400e+01    3.8925961e+04  9.0396720e+01
   1.600e+01    3.8762443e+04  9.0252378e+01
   2.800e+01    3.9114022e+04  9.0563269e+01
   1.200e+01    3.8888433e+04  9.0363497e+01
