#
#       Peak Name  Overlap_group
#          12N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   120.933     9.109
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.2091284e+02  4.9532173e-05 
# w1(Hz)        1.0391829e+01  7.0411521e-03 
# g1            9.4049457e-01  3.1790820e-03 
# f02(ppm)      9.1107585e+00  1.0931209e-05 
# w2(Hz)        2.2017317e+01  1.6452249e-02 
# g2            7.1551489e-01  2.9587331e-03 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    3.3847729e+04  6.2037638e+01
   3.000e+01    2.6139548e+04  5.5784796e+01
   2.000e+00    2.6083199e+04  5.5742838e+01
   2.800e+01    2.6004864e+04  5.5684576e+01
   4.000e+00    2.6040828e+04  5.5711254e+01
   2.600e+01    2.6289428e+04  5.5897025e+01
   6.000e+00    2.6314999e+04  5.5915685e+01
   2.400e+01    2.6006123e+04  5.5685303e+01
   8.000e+00    2.6213583e+04  5.5839962e+01
   2.200e+01    2.6075441e+04  5.5736829e+01
   1.000e+01    2.5974801e+04  5.5661947e+01
   2.000e+01    2.5836658e+04  5.5559716e+01
   1.200e+01    2.6052950e+04  5.5719947e+01
   1.800e+01    2.5935597e+04  5.5632652e+01
   1.400e+01    2.6092586e+04  5.5749772e+01
   1.600e+01    2.5935700e+04  5.5633046e+01
   2.800e+01    2.6020676e+04  5.5696361e+01
   1.200e+01    2.6011729e+04  5.5689483e+01
