#
#       Peak Name  Overlap_group
#          45N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   113.449     7.767
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.1345245e+02  4.2556922e-05 
# w1(Hz)        1.0336888e+01  6.0647848e-03 
# g1            9.2515922e-01  2.7096232e-03 
# f02(ppm)      7.7658423e+00  8.3024643e-06 
# w2(Hz)        2.0163060e+01  1.1508630e-02 
# g2            1.0457273e+00  3.0148895e-03 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    3.8933283e+04  6.3941357e+01
   3.000e+01    3.0752979e+04  5.7740407e+01
   2.000e+00    3.0710951e+04  5.7710335e+01
   2.800e+01    3.0779869e+04  5.7758356e+01
   4.000e+00    3.0508526e+04  5.7568772e+01
   2.600e+01    3.0796275e+04  5.7770568e+01
   6.000e+00    3.0702113e+04  5.7704433e+01
   2.400e+01    3.0761632e+04  5.7747024e+01
   8.000e+00    3.0689706e+04  5.7696104e+01
   2.200e+01    3.0876110e+04  5.7827041e+01
   1.000e+01    3.0742362e+04  5.7732386e+01
   2.000e+01    3.0686733e+04  5.7691704e+01
   1.200e+01    3.0598579e+04  5.7630498e+01
   1.800e+01    3.0738133e+04  5.7729821e+01
   1.400e+01    3.0772238e+04  5.7752675e+01
   1.600e+01    3.0798150e+04  5.7773120e+01
   2.800e+01    3.0735435e+04  5.7728349e+01
   1.200e+01    3.0672310e+04  5.7683050e+01
