#
#       Peak Name  Overlap_group
#          18N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   118.038     8.095
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.1804639e+02  9.0226707e-05 
# w1(Hz)        1.0051843e+01  1.2863184e-02 
# g1            9.1645978e-01  5.8435625e-03 
# f02(ppm)      8.0941240e+00  1.6244869e-05 
# w2(Hz)        1.8146748e+01  2.2226221e-02 
# g2            1.0733261e+00  6.5127674e-03 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    4.6115756e+04  1.7178676e+02
   3.000e+01    4.0123018e+04  1.6226679e+02
   2.000e+00    3.9810708e+04  1.6179251e+02
   2.800e+01    3.9922043e+04  1.6196276e+02
   4.000e+00    3.9774904e+04  1.6173965e+02
   2.600e+01    3.9967012e+04  1.6202991e+02
   6.000e+00    3.9909628e+04  1.6194502e+02
   2.400e+01    3.9866291e+04  1.6187804e+02
   8.000e+00    3.9871437e+04  1.6188714e+02
   2.200e+01    4.0048974e+04  1.6215466e+02
   1.000e+01    3.9804760e+04  1.6178536e+02
   2.000e+01    3.9928213e+04  1.6197200e+02
   1.200e+01    3.9745293e+04  1.6169550e+02
   1.800e+01    3.9850982e+04  1.6185509e+02
   1.400e+01    4.0066066e+04  1.6218069e+02
   1.600e+01    3.9999729e+04  1.6207877e+02
   2.800e+01    4.0151752e+04  1.6231206e+02
   1.200e+01    3.9730628e+04  1.6167463e+02
