#
#       Peak Name  Overlap_group
#          27N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   123.510     8.946
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.2351371e+02  4.7770107e-05 
# w1(Hz)        9.5011853e+00  6.7674545e-03 
# g1            9.4292871e-01  3.3180395e-03 
# f02(ppm)      8.9462509e+00  1.0922954e-05 
# w2(Hz)        2.0822223e+01  1.6491572e-02 
# g2            6.9262567e-01  3.0101357e-03 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    3.8189306e+04  7.6448662e+01
   3.000e+01    3.2494047e+04  7.1812467e+01
   2.000e+00    3.1577787e+04  7.1109254e+01
   2.800e+01    3.2210181e+04  7.1595685e+01
   4.000e+00    3.1401204e+04  7.0980620e+01
   2.600e+01    3.2192166e+04  7.1581421e+01
   6.000e+00    3.1645977e+04  7.1163401e+01
   2.400e+01    3.2242077e+04  7.1615757e+01
   8.000e+00    3.2060715e+04  7.1478888e+01
   2.200e+01    3.2271776e+04  7.1643305e+01
   1.000e+01    3.1772614e+04  7.1261319e+01
   2.000e+01    3.2220924e+04  7.1602988e+01
   1.200e+01    3.1777136e+04  7.1260995e+01
   1.800e+01    3.2155461e+04  7.1553040e+01
   1.400e+01    3.2174974e+04  7.1565834e+01
   1.600e+01    3.1884165e+04  7.1346359e+01
   2.800e+01    3.2334502e+04  7.1688895e+01
   1.200e+01    3.1974255e+04  7.1413801e+01
