#
#       Peak Name  Overlap_group
#          68N-HN              2
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   117.391     7.483
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.1739423e+02  6.5106601e-05 
# w1(Hz)        1.0151054e+01  8.8805028e-03 
# g1            1.2073126e+00  5.6795832e-03 
# f02(ppm)      7.4823581e+00  1.3173874e-05 
# w2(Hz)        1.9461103e+01  1.8116558e-02 
# g2            9.7244255e-01  4.5523005e-03 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    3.9951259e+04  1.1626969e+02
   3.000e+01    3.4789355e+04  1.0868651e+02
   2.000e+00    3.3805807e+04  1.0726309e+02
   2.800e+01    3.4644881e+04  1.0848057e+02
   4.000e+00    3.3871707e+04  1.0736678e+02
   2.600e+01    3.4742720e+04  1.0861748e+02
   6.000e+00    3.4084966e+04  1.0765724e+02
   2.400e+01    3.4642617e+04  1.0847712e+02
   8.000e+00    3.4051453e+04  1.0761456e+02
   2.200e+01    3.4551420e+04  1.0833591e+02
   1.000e+01    3.4303977e+04  1.0796672e+02
   2.000e+01    3.4484491e+04  1.0823744e+02
   1.200e+01    3.4227139e+04  1.0786529e+02
   1.800e+01    3.4539352e+04  1.0830725e+02
   1.400e+01    3.4373275e+04  1.0806507e+02
   1.600e+01    3.4256220e+04  1.0791001e+02
   2.800e+01    3.4758017e+04  1.0863414e+02
   1.200e+01    3.4116804e+04  1.0770839e+02
