#
#       Peak Name  Overlap_group
#          32N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   116.576     8.648
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.1657399e+02  1.2849028e-04 
# w1(Hz)        1.0585581e+01  1.9191914e-02 
# g1            7.4191072e-01  7.0533810e-03 
# f02(ppm)      8.6486377e+00  2.2757790e-05 
# w2(Hz)        1.8969529e+01  3.2018925e-02 
# g2            9.5050268e-01  8.1028844e-03 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    3.8646348e+04  1.7456289e+02
   3.000e+01    2.9468101e+04  1.5624377e+02
   2.000e+00    2.9379207e+04  1.5608318e+02
   2.800e+01    2.9416102e+04  1.5615138e+02
   4.000e+00    2.9368842e+04  1.5606533e+02
   2.600e+01    2.9426111e+04  1.5616719e+02
   6.000e+00    2.9427901e+04  1.5617120e+02
   2.400e+01    2.9443082e+04  1.5619939e+02
   8.000e+00    2.9577921e+04  1.5644587e+02
   2.200e+01    2.9536037e+04  1.5636800e+02
   1.000e+01    2.9365463e+04  1.5605540e+02
   2.000e+01    2.9331770e+04  1.5599489e+02
   1.200e+01    2.9305673e+04  1.5594809e+02
   1.800e+01    2.9423533e+04  1.5616414e+02
   1.400e+01    2.9517194e+04  1.5633576e+02
   1.600e+01    2.9451704e+04  1.5621535e+02
   2.800e+01    2.9381274e+04  1.5608431e+02
   1.200e+01    2.9471038e+04  1.5625112e+02
