#
#       Peak Name  Conv_flg Overlap_flg
#          28N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   116.379     9.004
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.1641274e+02  8.1005345e-05
# w1(Hz)        1.5159887e+01  1.9569953e-02
# g1            7.3949634e-01  5.1577783e-03
# f02(ppm)      9.0036053e+00  9.1960165e-06
# w2(Hz)        1.6462807e+01  2.3214324e-02
# g2            5.2178053e-01  4.3732127e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    8.6271330e+04  3.6420443e+02
   3.000e+01    5.8952081e+04  3.4145257e+02
   1.000e+00    5.7673711e+04  3.4056795e+02
   2.700e+01    5.9053887e+04  3.4152376e+02
   2.000e+00    5.7954057e+04  3.4076048e+02
   2.400e+01    5.8712243e+04  3.4128530e+02
   3.000e+00    5.8937998e+04  3.4144273e+02
   2.100e+01    5.9120742e+04  3.4157056e+02
   4.000e+00    5.8812277e+04  3.4135500e+02
   1.800e+01    5.9053589e+04  3.4152355e+02
   5.000e+00    5.8652629e+04  3.4124382e+02
   1.500e+01    5.9094317e+04  3.4155205e+02
   6.000e+00    5.8519163e+04  3.4115108e+02
   1.200e+01    5.9436864e+04  3.4179250e+02
   7.000e+00    5.8871503e+04  3.4139631e+02
   1.000e+01    5.9309278e+04  3.4170280e+02
   8.000e+00    5.9203135e+04  3.4162830e+02
   4.000e+00    5.8645940e+04  3.4123917e+02
   1.000e+00    5.7678198e+04  3.4057102e+02
   2.700e+01    5.9013132e+04  3.4149525e+02
