#
#       Peak Name  Conv_flg Overlap_flg
#          23N-HN         1           6
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   117.802     8.843
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.1779324e+02  7.5055612e-05
# w1(Hz)        1.5707472e+01  1.8130020e-02
# g1            7.5103821e-01  4.7111017e-03
# f02(ppm)      8.8425616e+00  8.6604926e-06
# w2(Hz)        1.7308097e+01  2.1960047e-02
# g2            5.0946582e-01  3.9103881e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    7.4220697e+04  2.8686047e+02
   3.000e+01    5.3255419e+04  2.7070880e+02
   1.000e+00    5.2671743e+04  2.7027972e+02
   2.700e+01    5.3118435e+04  2.7061721e+02
   2.000e+00    5.2791810e+04  2.7037161e+02
   2.400e+01    5.2994235e+04  2.7053694e+02
   3.000e+00    5.2769032e+04  2.7036443e+02
   2.100e+01    5.3046326e+04  2.7057080e+02
   4.000e+00    5.2435690e+04  2.7015432e+02
   1.800e+01    5.3074419e+04  2.7058767e+02
   5.000e+00    5.3280750e+04  2.7071477e+02
   1.500e+01    5.3169914e+04  2.7065115e+02
   6.000e+00    5.2631249e+04  2.7029030e+02
   1.200e+01    5.3245814e+04  2.7070064e+02
   7.000e+00    5.2952973e+04  2.7050109e+02
   1.000e+01    5.3614495e+04  2.7094209e+02
   8.000e+00    5.3475607e+04  2.7084818e+02
   4.000e+00    5.3050450e+04  2.7055583e+02
   1.000e+00    5.2767062e+04  2.7034168e+02
   2.700e+01    5.2738835e+04  2.7036786e+02
