#
#       Peak Name  Overlap_group
#   M109CE-M109QE              1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000    16.833     2.107
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.6834431e+01  2.2560426e-04 
# w1(Hz)        3.4594572e+01  1.4132103e-01 
# g1            5.9283669e-01  1.5575262e-02 
# f02(ppm)      2.1069062e+00  5.3822348e-05 
# w2(Hz)        2.7746389e+01  1.8307803e-01 
# g2           -1.3082833e-01  9.1035268e-03 
############################################
#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    2.7460580e+05  2.0809265e+03
   2.000e+00    1.6765121e+05  1.6515231e+03
   2.000e+01    1.8283033e+05  1.7044835e+03
   4.000e+00    1.7094326e+05  1.6628142e+03
   1.600e+01    1.8150840e+05  1.6998710e+03
   6.000e+00    1.7671850e+05  1.6830211e+03
   1.400e+01    1.7921299e+05  1.6920274e+03
   8.000e+00    1.7840535e+05  1.6893370e+03
   1.200e+01    1.8015595e+05  1.6954632e+03
   1.000e+01    1.7903202e+05  1.6914048e+03
   2.000e+00    1.6195264e+05  1.6325415e+03
   2.000e+01    1.8175929e+05  1.7004172e+03
