#
#       Peak Name  Overlap_group
#   M145CE-M145QE             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000    17.233     2.193
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.7233197e+01  1.1037303e-04 
# w1(Hz)        3.4199155e+01  7.0466584e-02 
# g1            5.2166007e-01  6.5307335e-03 
# f02(ppm)      2.1933231e+00  2.2893571e-05 
# w2(Hz)        2.6029470e+01  7.0729483e-02 
# g2            8.5980447e-02  5.0219291e-03 
############################################
#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    2.2923028e+05  7.8277319e+02
   2.000e+00    1.2662980e+05  6.2329342e+02
   2.000e+01    1.5029223e+05  6.5478130e+02
   4.000e+00    1.3970693e+05  6.4022297e+02
   1.600e+01    1.5099471e+05  6.5577314e+02
   6.000e+00    1.4255399e+05  6.4406595e+02
   1.400e+01    1.5055770e+05  6.5515575e+02
   8.000e+00    1.4716618e+05  6.5040575e+02
   1.200e+01    1.4837259e+05  6.5208695e+02
   1.000e+01    1.4889405e+05  6.5281652e+02
   2.000e+00    1.2392490e+05  6.1994545e+02
   2.000e+01    1.5244331e+05  6.5782826e+02
