#       NCYC               I           I_err
           0    8.644520e+07    5.435147e+05
          26    6.643314e+07    5.435147e+05
          -1    4.302235e+07    5.435147e+05
           1    4.311626e+07    5.435147e+05
           0    8.608760e+07    5.435147e+05
           2    4.184016e+07    5.435147e+05
           6    5.647814e+07    5.435147e+05
           8    6.017419e+07    5.435147e+05
          12    6.384236e+07    5.435147e+05
           4    5.067613e+07    5.435147e+05
          20    6.576904e+07    5.435147e+05
           0    8.549211e+07    5.435147e+05
          16    6.417629e+07    5.435147e+05
           6    5.732965e+07    5.435147e+05
          22    6.453822e+07    5.435147e+05
          14    6.399075e+07    5.435147e+05
          24    6.604126e+07    5.435147e+05
          10    6.223872e+07    5.435147e+05
          18    6.513192e+07    5.435147e+05
          16    6.488065e+07    5.435147e+05
           0    8.537309e+07    5.435147e+05
           3    4.617810e+07    5.435147e+05
          29    6.632654e+07    5.435147e+05
           7    5.755826e+07    5.435147e+05
           9    6.172812e+07    5.435147e+05
           9    6.146952e+07    5.435147e+05
          11    6.346842e+07    5.435147e+05
          25    6.608027e+07    5.435147e+05
          13    6.382240e+07    5.435147e+05
           0    8.650872e+07    5.435147e+05
          15    6.481678e+07    5.435147e+05
          17    6.550379e+07    5.435147e+05
          -1    4.337295e+07    5.435147e+05
           0    8.631030e+07    5.435147e+05
           1    4.300723e+07    5.435147e+05
           3    4.568158e+07    5.435147e+05
