#       NCYC               I           I_err
           0    1.234076e+08    4.622489e+05
          26    1.057141e+08    4.622489e+05
          -1    1.039420e+08    4.622489e+05
           1    1.038786e+08    4.622489e+05
           0    1.220972e+08    4.622489e+05
           2    1.049760e+08    4.622489e+05
           6    1.040089e+08    4.622489e+05
           8    1.048646e+08    4.622489e+05
          12    1.055441e+08    4.622489e+05
           4    1.057400e+08    4.622489e+05
          20    1.050616e+08    4.622489e+05
           0    1.227756e+08    4.622489e+05
          16    1.047282e+08    4.622489e+05
           6    1.052749e+08    4.622489e+05
          22    1.040775e+08    4.622489e+05
          14    1.044938e+08    4.622489e+05
          24    1.040121e+08    4.622489e+05
          10    1.044571e+08    4.622489e+05
          18    1.056706e+08    4.622489e+05
          16    1.045043e+08    4.622489e+05
           0    1.218778e+08    4.622489e+05
           3    1.046926e+08    4.622489e+05
          29    1.051886e+08    4.622489e+05
           7    1.044785e+08    4.622489e+05
           9    1.049519e+08    4.622489e+05
           9    1.050423e+08    4.622489e+05
          11    1.046358e+08    4.622489e+05
          25    1.048408e+08    4.622489e+05
          13    1.055538e+08    4.622489e+05
           0    1.222032e+08    4.622489e+05
          15    1.045490e+08    4.622489e+05
          17    1.050720e+08    4.622489e+05
          -1    1.027095e+08    4.622489e+05
           0    1.216982e+08    4.622489e+05
           1    1.039378e+08    4.622489e+05
           3    1.047160e+08    4.622489e+05
