#       NCYC               I           I_err
           0    4.902165e+07    4.963483e+05
          26    4.132122e+07    4.963483e+05
          -1    4.024628e+07    4.963483e+05
           1    4.056792e+07    4.963483e+05
           0    4.961089e+07    4.963483e+05
           2    3.998675e+07    4.963483e+05
           6    4.161257e+07    4.963483e+05
           8    4.062646e+07    4.963483e+05
          12    4.082392e+07    4.963483e+05
           4    4.056243e+07    4.963483e+05
          20    4.177532e+07    4.963483e+05
           0    4.954704e+07    4.963483e+05
          16    4.100267e+07    4.963483e+05
           6    4.102483e+07    4.963483e+05
          22    4.137086e+07    4.963483e+05
          14    4.008578e+07    4.963483e+05
          24    4.199680e+07    4.963483e+05
          10    4.163542e+07    4.963483e+05
          18    4.025934e+07    4.963483e+05
          16    4.116154e+07    4.963483e+05
           0    4.965115e+07    4.963483e+05
           3    4.016428e+07    4.963483e+05
          29    4.097799e+07    4.963483e+05
           7    4.088171e+07    4.963483e+05
           9    4.139256e+07    4.963483e+05
           9    4.098400e+07    4.963483e+05
          11    4.113777e+07    4.963483e+05
          25    4.160131e+07    4.963483e+05
          13    4.206592e+07    4.963483e+05
           0    5.064013e+07    4.963483e+05
          15    4.062366e+07    4.963483e+05
          17    4.125889e+07    4.963483e+05
          -1    4.032021e+07    4.963483e+05
           0    4.887281e+07    4.963483e+05
           1    4.016858e+07    4.963483e+05
           3    4.031696e+07    4.963483e+05
