#       NCYC               I           I_err
           0    7.856413e+07    5.219802e+05
          26    5.967223e+07    5.219802e+05
          -1    3.740449e+07    5.219802e+05
           1    3.866567e+07    5.219802e+05
           0    7.910726e+07    5.219802e+05
           2    4.282340e+07    5.219802e+05
           6    5.627011e+07    5.219802e+05
           8    5.821482e+07    5.219802e+05
          12    5.866547e+07    5.219802e+05
           4    5.213202e+07    5.219802e+05
          20    5.918370e+07    5.219802e+05
           0    7.819656e+07    5.219802e+05
          16    5.853682e+07    5.219802e+05
           6    5.639967e+07    5.219802e+05
          22    6.112009e+07    5.219802e+05
          14    5.982725e+07    5.219802e+05
          24    5.893290e+07    5.219802e+05
          10    5.778603e+07    5.219802e+05
          18    5.852559e+07    5.219802e+05
          16    5.819659e+07    5.219802e+05
           0    7.833292e+07    5.219802e+05
           3    4.822411e+07    5.219802e+05
          29    5.998869e+07    5.219802e+05
           7    5.683817e+07    5.219802e+05
           9    5.889608e+07    5.219802e+05
           9    5.773045e+07    5.219802e+05
          11    5.873520e+07    5.219802e+05
          25    5.968628e+07    5.219802e+05
          13    5.865054e+07    5.219802e+05
           0    7.867160e+07    5.219802e+05
          15    5.869444e+07    5.219802e+05
          17    5.835585e+07    5.219802e+05
          -1    3.716361e+07    5.219802e+05
           0    7.911040e+07    5.219802e+05
           1    3.800502e+07    5.219802e+05
           3    4.852860e+07    5.219802e+05
