#       NCYC               I           I_err
           0    5.951466e+07    4.965660e+05
          26    5.019165e+07    4.965660e+05
          -1    5.004476e+07    4.965660e+05
           1    5.017545e+07    4.965660e+05
           0    5.889731e+07    4.965660e+05
           2    4.971876e+07    4.965660e+05
           6    5.111131e+07    4.965660e+05
           8    5.056131e+07    4.965660e+05
          12    5.023860e+07    4.965660e+05
           4    5.013917e+07    4.965660e+05
          20    5.005448e+07    4.965660e+05
           0    5.845968e+07    4.965660e+05
          16    5.025390e+07    4.965660e+05
           6    4.969923e+07    4.965660e+05
          22    4.918463e+07    4.965660e+05
          14    5.017179e+07    4.965660e+05
          24    5.034889e+07    4.965660e+05
          10    4.980866e+07    4.965660e+05
          18    4.875065e+07    4.965660e+05
          16    4.993898e+07    4.965660e+05
           0    5.844186e+07    4.965660e+05
           3    4.927226e+07    4.965660e+05
          29    4.956860e+07    4.965660e+05
           7    4.948458e+07    4.965660e+05
           9    4.938471e+07    4.965660e+05
           9    4.965166e+07    4.965660e+05
          11    4.998571e+07    4.965660e+05
          25    4.995878e+07    4.965660e+05
          13    5.034055e+07    4.965660e+05
           0    5.907903e+07    4.965660e+05
          15    4.994572e+07    4.965660e+05
          17    4.962318e+07    4.965660e+05
          -1    4.908923e+07    4.965660e+05
           0    5.892467e+07    4.965660e+05
           1    4.918290e+07    4.965660e+05
           3    5.051997e+07    4.965660e+05
