#       NCYC               I           I_err
           0    6.955176e+07    5.891945e+05
          26    3.937588e+07    5.891945e+05
          -1    3.029567e+07    5.891945e+05
           1    2.994928e+07    5.891945e+05
           0    6.992091e+07    5.891945e+05
           2    3.030826e+07    5.891945e+05
           6    3.047156e+07    5.891945e+05
           8    3.045069e+07    5.891945e+05
          12    3.311428e+07    5.891945e+05
           4    2.945870e+07    5.891945e+05
          20    3.683247e+07    5.891945e+05
           0    7.030179e+07    5.891945e+05
          16    3.442157e+07    5.891945e+05
           6    3.058899e+07    5.891945e+05
          22    3.939340e+07    5.891945e+05
          14    3.373291e+07    5.891945e+05
          24    3.847918e+07    5.891945e+05
          10    3.058170e+07    5.891945e+05
          18    3.621655e+07    5.891945e+05
          16    3.493541e+07    5.891945e+05
           0    7.021048e+07    5.891945e+05
           3    3.167181e+07    5.891945e+05
          29    4.010042e+07    5.891945e+05
           7    3.119636e+07    5.891945e+05
           9    3.070640e+07    5.891945e+05
           9    3.006573e+07    5.891945e+05
          11    3.126748e+07    5.891945e+05
          25    3.857284e+07    5.891945e+05
          13    3.440289e+07    5.891945e+05
           0    6.891818e+07    5.891945e+05
          15    3.399960e+07    5.891945e+05
          17    3.571997e+07    5.891945e+05
          -1    2.958155e+07    5.891945e+05
           0    7.007892e+07    5.891945e+05
           1    3.024020e+07    5.891945e+05
           3    3.048343e+07    5.891945e+05
