#       NCYC               I           I_err
           0    8.278525e+07    4.456767e+05
          26    7.012682e+07    4.456767e+05
          -1    6.969482e+07    4.456767e+05
           1    7.008442e+07    4.456767e+05
           0    8.213723e+07    4.456767e+05
           2    7.045653e+07    4.456767e+05
           6    7.106563e+07    4.456767e+05
           8    7.119445e+07    4.456767e+05
          12    7.068019e+07    4.456767e+05
           4    7.056274e+07    4.456767e+05
          20    7.159545e+07    4.456767e+05
           0    8.227249e+07    4.456767e+05
          16    7.062340e+07    4.456767e+05
           6    7.065022e+07    4.456767e+05
          22    7.052012e+07    4.456767e+05
          14    7.006768e+07    4.456767e+05
          24    7.127523e+07    4.456767e+05
          10    7.060667e+07    4.456767e+05
          18    7.119290e+07    4.456767e+05
          16    7.077041e+07    4.456767e+05
           0    8.200574e+07    4.456767e+05
           3    7.013184e+07    4.456767e+05
          29    7.110069e+07    4.456767e+05
           7    7.116134e+07    4.456767e+05
           9    7.112602e+07    4.456767e+05
           9    7.036774e+07    4.456767e+05
          11    7.059803e+07    4.456767e+05
          25    7.103574e+07    4.456767e+05
          13    7.120485e+07    4.456767e+05
           0    8.252232e+07    4.456767e+05
          15    7.040068e+07    4.456767e+05
          17    7.112163e+07    4.456767e+05
          -1    6.924416e+07    4.456767e+05
           0    8.339637e+07    4.456767e+05
           1    6.993935e+07    4.456767e+05
           3    7.085791e+07    4.456767e+05
