#       NCYC               I           I_err
           0    7.379045e+07    4.593706e+05
          26    6.442782e+07    4.593706e+05
          -1    6.404854e+07    4.593706e+05
           1    6.436015e+07    4.593706e+05
           0    7.396969e+07    4.593706e+05
           2    6.340172e+07    4.593706e+05
           6    6.442591e+07    4.593706e+05
           8    6.406035e+07    4.593706e+05
          12    6.378448e+07    4.593706e+05
           4    6.347847e+07    4.593706e+05
          20    6.533698e+07    4.593706e+05
           0    7.368601e+07    4.593706e+05
          16    6.439636e+07    4.593706e+05
           6    6.476151e+07    4.593706e+05
          22    6.374639e+07    4.593706e+05
          14    6.504733e+07    4.593706e+05
          24    6.424824e+07    4.593706e+05
          10    6.393814e+07    4.593706e+05
          18    6.322569e+07    4.593706e+05
          16    6.445831e+07    4.593706e+05
           0    7.430955e+07    4.593706e+05
           3    6.450602e+07    4.593706e+05
          29    6.407087e+07    4.593706e+05
           7    6.445045e+07    4.593706e+05
           9    6.422840e+07    4.593706e+05
           9    6.359655e+07    4.593706e+05
          11    6.460917e+07    4.593706e+05
          25    6.339471e+07    4.593706e+05
          13    6.546633e+07    4.593706e+05
           0    7.389199e+07    4.593706e+05
          15    6.452545e+07    4.593706e+05
          17    6.377961e+07    4.593706e+05
          -1    6.410425e+07    4.593706e+05
           0    7.338493e+07    4.593706e+05
           1    6.450344e+07    4.593706e+05
           3    6.461697e+07    4.593706e+05
