#       NCYC               I           I_err
           0    6.327459e+07    5.701212e+05
          26    4.773834e+07    5.701212e+05
          -1    3.014709e+07    5.701212e+05
           1    3.073254e+07    5.701212e+05
           0    6.424749e+07    5.701212e+05
           2    3.013245e+07    5.701212e+05
           6    3.829673e+07    5.701212e+05
           8    4.064380e+07    5.701212e+05
          12    4.555474e+07    5.701212e+05
           4    3.318911e+07    5.701212e+05
          20    4.771317e+07    5.701212e+05
           0    6.263655e+07    5.701212e+05
          16    4.482083e+07    5.701212e+05
           6    3.833147e+07    5.701212e+05
          22    4.697891e+07    5.701212e+05
          14    4.498123e+07    5.701212e+05
          24    4.701066e+07    5.701212e+05
          10    4.431739e+07    5.701212e+05
          18    4.653868e+07    5.701212e+05
          16    4.665693e+07    5.701212e+05
           0    6.340622e+07    5.701212e+05
           3    3.119694e+07    5.701212e+05
          29    4.810765e+07    5.701212e+05
           7    4.038785e+07    5.701212e+05
           9    4.294235e+07    5.701212e+05
           9    4.269676e+07    5.701212e+05
          11    4.370460e+07    5.701212e+05
          25    4.700570e+07    5.701212e+05
          13    4.514198e+07    5.701212e+05
           0    6.227838e+07    5.701212e+05
          15    4.530031e+07    5.701212e+05
          17    4.636685e+07    5.701212e+05
          -1    3.068618e+07    5.701212e+05
           0    6.550813e+07    5.701212e+05
           1    3.101297e+07    5.701212e+05
           3    3.225938e+07    5.701212e+05
