#       NCYC               I           I_err
           0    1.048276e+08    5.117108e+05
          26    8.302552e+07    5.117108e+05
          -1    7.828513e+07    5.117108e+05
           1    8.246397e+07    5.117108e+05
           0    1.061625e+08    5.117108e+05
           2    8.265978e+07    5.117108e+05
           6    8.354704e+07    5.117108e+05
           8    8.235182e+07    5.117108e+05
          12    8.351515e+07    5.117108e+05
           4    8.315804e+07    5.117108e+05
          20    8.365841e+07    5.117108e+05
           0    1.057386e+08    5.117108e+05
          16    8.254270e+07    5.117108e+05
           6    8.343415e+07    5.117108e+05
          22    8.444430e+07    5.117108e+05
          14    8.375658e+07    5.117108e+05
          24    8.273286e+07    5.117108e+05
          10    8.216507e+07    5.117108e+05
          18    8.270284e+07    5.117108e+05
          16    8.290235e+07    5.117108e+05
           0    1.053177e+08    5.117108e+05
           3    8.342852e+07    5.117108e+05
          29    8.345376e+07    5.117108e+05
           7    8.426673e+07    5.117108e+05
           9    8.321908e+07    5.117108e+05
           9    8.311556e+07    5.117108e+05
          11    8.407419e+07    5.117108e+05
          25    8.363668e+07    5.117108e+05
          13    8.334759e+07    5.117108e+05
           0    1.048128e+08    5.117108e+05
          15    8.319216e+07    5.117108e+05
          17    8.235094e+07    5.117108e+05
          -1    7.767971e+07    5.117108e+05
           0    1.053744e+08    5.117108e+05
           1    8.157021e+07    5.117108e+05
           3    8.297160e+07    5.117108e+05
