#       NCYC               I           I_err
           0    9.985236e+07    5.699185e+05
          26    7.771226e+07    5.699185e+05
          -1    7.248473e+07    5.699185e+05
           1    7.440238e+07    5.699185e+05
           0    1.009282e+08    5.699185e+05
           2    7.740602e+07    5.699185e+05
           6    7.849795e+07    5.699185e+05
           8    7.812021e+07    5.699185e+05
          12    7.863311e+07    5.699185e+05
           4    7.822309e+07    5.699185e+05
          20    7.827211e+07    5.699185e+05
           0    1.013879e+08    5.699185e+05
          16    7.714397e+07    5.699185e+05
           6    7.718224e+07    5.699185e+05
          22    7.768290e+07    5.699185e+05
          14    7.735914e+07    5.699185e+05
          24    7.834168e+07    5.699185e+05
          10    7.750373e+07    5.699185e+05
          18    7.736411e+07    5.699185e+05
          16    7.788517e+07    5.699185e+05
           0    9.974175e+07    5.699185e+05
           3    7.732560e+07    5.699185e+05
          29    7.813604e+07    5.699185e+05
           7    7.776827e+07    5.699185e+05
           9    7.776589e+07    5.699185e+05
           9    7.758944e+07    5.699185e+05
          11    7.791910e+07    5.699185e+05
          25    7.830535e+07    5.699185e+05
          13    7.746472e+07    5.699185e+05
           0    9.994841e+07    5.699185e+05
          15    7.782593e+07    5.699185e+05
          17    7.696287e+07    5.699185e+05
          -1    7.229146e+07    5.699185e+05
           0    9.919349e+07    5.699185e+05
           1    7.575781e+07    5.699185e+05
           3    7.760923e+07    5.699185e+05
