#       NCYC               I           I_err
           0    5.225434e+07    4.834755e+05
          26    4.374683e+07    4.834755e+05
          -1    4.263589e+07    4.834755e+05
           1    4.250356e+07    4.834755e+05
           0    5.262701e+07    4.834755e+05
           2    4.282053e+07    4.834755e+05
           6    4.265896e+07    4.834755e+05
           8    4.296673e+07    4.834755e+05
          12    4.370532e+07    4.834755e+05
           4    4.301859e+07    4.834755e+05
          20    4.397796e+07    4.834755e+05
           0    5.172315e+07    4.834755e+05
          16    4.321070e+07    4.834755e+05
           6    4.237268e+07    4.834755e+05
          22    4.256118e+07    4.834755e+05
          14    4.311052e+07    4.834755e+05
          24    4.274993e+07    4.834755e+05
          10    4.337034e+07    4.834755e+05
          18    4.262492e+07    4.834755e+05
          16    4.283311e+07    4.834755e+05
           0    5.141830e+07    4.834755e+05
           3    4.198906e+07    4.834755e+05
          29    4.346464e+07    4.834755e+05
           7    4.403483e+07    4.834755e+05
           9    4.323485e+07    4.834755e+05
           9    4.322819e+07    4.834755e+05
          11    4.231633e+07    4.834755e+05
          25    4.333294e+07    4.834755e+05
          13    4.258961e+07    4.834755e+05
           0    5.168135e+07    4.834755e+05
          15    4.232361e+07    4.834755e+05
          17    4.354431e+07    4.834755e+05
          -1    4.233288e+07    4.834755e+05
           0    5.303161e+07    4.834755e+05
           1    4.358269e+07    4.834755e+05
           3    4.290887e+07    4.834755e+05
