#       NCYC               I           I_err
           0    1.047245e+08    5.016309e+05
          26    8.269598e+07    5.016309e+05
          -1    8.190233e+07    5.016309e+05
           1    8.196296e+07    5.016309e+05
           0    1.062813e+08    5.016309e+05
           2    8.356624e+07    5.016309e+05
           6    8.322568e+07    5.016309e+05
           8    8.274503e+07    5.016309e+05
          12    8.332816e+07    5.016309e+05
           4    8.345446e+07    5.016309e+05
          20    8.454612e+07    5.016309e+05
           0    1.052030e+08    5.016309e+05
          16    8.272290e+07    5.016309e+05
           6    8.248439e+07    5.016309e+05
          22    8.287893e+07    5.016309e+05
          14    8.285363e+07    5.016309e+05
          24    8.377247e+07    5.016309e+05
          10    8.290765e+07    5.016309e+05
          18    8.300466e+07    5.016309e+05
          16    8.275551e+07    5.016309e+05
           0    1.059882e+08    5.016309e+05
           3    8.340323e+07    5.016309e+05
          29    8.347112e+07    5.016309e+05
           7    8.358407e+07    5.016309e+05
           9    8.255936e+07    5.016309e+05
           9    8.303335e+07    5.016309e+05
          11    8.350470e+07    5.016309e+05
          25    8.354472e+07    5.016309e+05
          13    8.311556e+07    5.016309e+05
           0    1.053390e+08    5.016309e+05
          15    8.363762e+07    5.016309e+05
          17    8.343264e+07    5.016309e+05
          -1    8.123802e+07    5.016309e+05
           0    1.056522e+08    5.016309e+05
           1    8.272987e+07    5.016309e+05
           3    8.213898e+07    5.016309e+05
