#       NCYC               I           I_err
           0    5.938617e+07    5.227842e+05
          26    5.049836e+07    5.227842e+05
          -1    4.939529e+07    5.227842e+05
           1    4.934253e+07    5.227842e+05
           0    5.902309e+07    5.227842e+05
           2    4.896932e+07    5.227842e+05
           6    4.836204e+07    5.227842e+05
           8    5.007065e+07    5.227842e+05
          12    4.993410e+07    5.227842e+05
           4    4.927413e+07    5.227842e+05
          20    5.110886e+07    5.227842e+05
           0    5.894012e+07    5.227842e+05
          16    4.906687e+07    5.227842e+05
           6    4.951971e+07    5.227842e+05
          22    5.066357e+07    5.227842e+05
          14    4.940130e+07    5.227842e+05
          24    4.963971e+07    5.227842e+05
          10    4.965698e+07    5.227842e+05
          18    4.958347e+07    5.227842e+05
          16    4.975657e+07    5.227842e+05
           0    5.865580e+07    5.227842e+05
           3    4.911857e+07    5.227842e+05
          29    5.023435e+07    5.227842e+05
           7    4.919296e+07    5.227842e+05
           9    4.977011e+07    5.227842e+05
           9    5.036997e+07    5.227842e+05
          11    5.040592e+07    5.227842e+05
          25    5.019458e+07    5.227842e+05
          13    5.004624e+07    5.227842e+05
           0    5.968417e+07    5.227842e+05
          15    4.967479e+07    5.227842e+05
          17    4.898476e+07    5.227842e+05
          -1    4.866810e+07    5.227842e+05
           0    5.973639e+07    5.227842e+05
           1    4.901942e+07    5.227842e+05
           3    4.978923e+07    5.227842e+05
