#       NCYC               I           I_err
           0    8.698117e+07    4.662078e+05
          26    7.595628e+07    4.662078e+05
          -1    7.503965e+07    4.662078e+05
           1    7.615866e+07    4.662078e+05
           0    8.518344e+07    4.662078e+05
           2    7.585203e+07    4.662078e+05
           6    7.575277e+07    4.662078e+05
           8    7.561186e+07    4.662078e+05
          12    7.623390e+07    4.662078e+05
           4    7.593895e+07    4.662078e+05
          20    7.646403e+07    4.662078e+05
           0    8.622754e+07    4.662078e+05
          16    7.583504e+07    4.662078e+05
           6    7.568829e+07    4.662078e+05
          22    7.585965e+07    4.662078e+05
          14    7.608317e+07    4.662078e+05
          24    7.513839e+07    4.662078e+05
          10    7.482131e+07    4.662078e+05
          18    7.632389e+07    4.662078e+05
          16    7.576603e+07    4.662078e+05
           0    8.599147e+07    4.662078e+05
           3    7.583726e+07    4.662078e+05
          29    7.624979e+07    4.662078e+05
           7    7.535843e+07    4.662078e+05
           9    7.516769e+07    4.662078e+05
           9    7.584090e+07    4.662078e+05
          11    7.585516e+07    4.662078e+05
          25    7.615130e+07    4.662078e+05
          13    7.580476e+07    4.662078e+05
           0    8.673216e+07    4.662078e+05
          15    7.581666e+07    4.662078e+05
          17    7.568344e+07    4.662078e+05
          -1    7.541470e+07    4.662078e+05
           0    8.608068e+07    4.662078e+05
           1    7.490357e+07    4.662078e+05
           3    7.538311e+07    4.662078e+05
