#       NCYC               I           I_err
           0    5.314743e+07    5.398361e+05
          26    4.393210e+07    5.398361e+05
          -1    4.353529e+07    5.398361e+05
           1    4.321056e+07    5.398361e+05
           0    5.197103e+07    5.398361e+05
           2    4.398397e+07    5.398361e+05
           6    4.461797e+07    5.398361e+05
           8    4.464326e+07    5.398361e+05
          12    4.541813e+07    5.398361e+05
           4    4.449409e+07    5.398361e+05
          20    4.549660e+07    5.398361e+05
           0    5.091616e+07    5.398361e+05
          16    4.445907e+07    5.398361e+05
           6    4.507800e+07    5.398361e+05
          22    4.570994e+07    5.398361e+05
          14    4.574982e+07    5.398361e+05
          24    4.464788e+07    5.398361e+05
          10    4.506500e+07    5.398361e+05
          18    4.444673e+07    5.398361e+05
          16    4.422338e+07    5.398361e+05
           0    5.087505e+07    5.398361e+05
           3    4.435489e+07    5.398361e+05
          29    4.537390e+07    5.398361e+05
           7    4.516961e+07    5.398361e+05
           9    4.504244e+07    5.398361e+05
           9    4.479605e+07    5.398361e+05
          11    4.489181e+07    5.398361e+05
          25    4.547996e+07    5.398361e+05
          13    4.480562e+07    5.398361e+05
           0    5.226246e+07    5.398361e+05
          15    4.432206e+07    5.398361e+05
          17    4.469729e+07    5.398361e+05
          -1    4.322322e+07    5.398361e+05
           0    5.255191e+07    5.398361e+05
           1    4.387919e+07    5.398361e+05
           3    4.423645e+07    5.398361e+05
