#       NCYC               I           I_err
           0    7.601634e+07    4.957054e+05
          26    6.627557e+07    4.957054e+05
          -1    6.452359e+07    4.957054e+05
           1    6.531717e+07    4.957054e+05
           0    7.528751e+07    4.957054e+05
           2    6.607290e+07    4.957054e+05
           6    6.569183e+07    4.957054e+05
           8    6.615470e+07    4.957054e+05
          12    6.609304e+07    4.957054e+05
           4    6.517603e+07    4.957054e+05
          20    6.581835e+07    4.957054e+05
           0    7.547867e+07    4.957054e+05
          16    6.565754e+07    4.957054e+05
           6    6.628937e+07    4.957054e+05
          22    6.561127e+07    4.957054e+05
          14    6.543442e+07    4.957054e+05
          24    6.580390e+07    4.957054e+05
          10    6.591815e+07    4.957054e+05
          18    6.614585e+07    4.957054e+05
          16    6.609776e+07    4.957054e+05
           0    7.505240e+07    4.957054e+05
           3    6.624938e+07    4.957054e+05
          29    6.684036e+07    4.957054e+05
           7    6.657717e+07    4.957054e+05
           9    6.596324e+07    4.957054e+05
           9    6.592541e+07    4.957054e+05
          11    6.593648e+07    4.957054e+05
          25    6.590822e+07    4.957054e+05
          13    6.649825e+07    4.957054e+05
           0    7.564747e+07    4.957054e+05
          15    6.676491e+07    4.957054e+05
          17    6.527658e+07    4.957054e+05
          -1    6.382951e+07    4.957054e+05
           0    7.541391e+07    4.957054e+05
           1    6.487722e+07    4.957054e+05
           3    6.509216e+07    4.957054e+05
